timestamp,temperature_c,humidity_pct,wind_kph,condition
2021-10-29T19:00:00,35.6,24.8,19.3,Clear
2021-10-29T20:00:00,32.4,33.6,26.4,Clear
2021-10-29T21:00:00,29.3,30.3,19.0,Clear
2021-10-29T22:00:00,29.6,47.8,14.2,Clear
2021-10-29T23:00:00,26.0,46.9,11.8,Clear
2021-10-30T00:00:00,23.7,99.0,25.3,Rainy
2021-10-30T01:00:00,23.2,98.5,28.6,Rainy
2021-10-30T02:00:00,18.1,94.4,22.7,Rainy
2021-10-30T03:00:00,18.5,91.8,16.9,Rainy
2021-10-30T04:00:00,15.7,91.3,20.7,Rainy
2021-10-30T05:00:00,16.2,93.9,18.7,Rainy
2021-10-30T06:00:00,19.7,99.1,16.4,Rainy
2021-10-30T07:00:00,17.2,87.4,19.9,Clear
2021-10-30T08:00:00,19.6,87.7,16.0,Clear
2021-10-30T09:00:00,22.7,87.5,29.0,Clear
2021-10-30T10:00:00,21.8,100.0,26.8,Rainy
2021-10-30T11:00:00,23.5,86.9,22.2,Clear
2021-10-30T12:00:00,27.2,92.0,31.2,Rainy
2021-10-30T13:00:00,27.2,96.0,24.8,Rainy
2021-10-30T14:00:00,30.3,90.4,23.9,Rainy
2021-10-30T15:00:00,30.1,96.9,29.3,Rainy
2021-10-30T16:00:00,31.1,97.4,25.6,Rainy
2021-10-30T17:00:00,33.2,95.0,34.5,Rainy
2021-10-30T18:00:00,30.7,85.5,24.0,Clear
2021-10-30T19:00:00,32.3,88.7,28.1,Clear
2021-10-30T20:00:00,25.0,98.9,27.9,Rainy
2021-10-30T21:00:00,26.6,95.8,29.3,Rainy
2021-10-30T22:00:00,25.1,85.3,31.6,Clear
2021-10-30T23:00:00,22.0,95.5,20.4,Rainy
2021-10-31T00:00:00,23.6,58.9,18.8,Clear
2021-10-31T01:00:00,22.7,51.4,10.3,Clear
2021-10-31T02:00:00,22.6,65.6,16.5,Clear
2021-10-31T03:00:00,22.6,65.6,13.1,Clear
2021-10-31T04:00:00,21.0,65.7,11.2,Clear
2021-10-31T05:00:00,19.7,76.4,12.3,Clear
2021-10-31T06:00:00,20.2,64.6,4.5,Clear
2021-10-31T07:00:00,20.3,68.3,8.5,Clear
2021-10-31T08:00:00,22.1,60.8,5.7,Clear
2021-10-31T09:00:00,21.7,61.7,14.3,Clear
2021-10-31T10:00:00,26.0,48.5,12.1,Clear
2021-10-31T11:00:00,27.5,50.7,15.1,Clear
2021-10-31T12:00:00,28.4,49.6,19.4,Clear
2021-10-31T13:00:00,27.8,41.9,15.3,Clear
2021-10-31T14:00:00,32.2,35.0,16.3,Clear
2021-10-31T15:00:00,34.9,36.3,21.5,Clear
2021-10-31T16:00:00,36.6,27.9,20.6,Clear
2021-10-31T17:00:00,36.9,34.6,23.8,Clear
2021-10-31T18:00:00,32.9,33.5,17.9,Clear
2021-10-31T19:00:00,32.0,32.5,17.5,Clear
2021-10-31T20:00:00,34.0,37.5,21.2,Clear
2021-10-31T21:00:00,31.5,45.6,20.2,Clear
2021-10-31T22:00:00,29.4,46.3,14.3,Clear
2021-10-31T23:00:00,28.1,50.3,17.4,Clear
2021-11-01T00:00:00,23.4,56.7,11.2,Clear
2021-11-01T01:00:00,24.3,58.4,16.7,Clear
2021-11-01T02:00:00,23.0,69.2,11.2,Clear
2021-11-01T03:00:00,19.4,58.6,11.6,Clear
2021-11-01T04:00:00,18.5,71.8,6.3,Clear
2021-11-01T05:00:00,19.0,75.3,8.9,Clear
2021-11-01T06:00:00,20.4,70.1,10.4,Clear
2021-11-01T07:00:00,21.5,65.5,14.4,Clear
2021-11-01T08:00:00,24.2,68.0,9.8,Clear
2021-11-01T09:00:00,23.8,59.3,14.6,Clear
2021-11-01T10:00:00,26.1,48.7,12.2,Clear
2021-11-01T11:00:00,28.8,54.2,16.3,Clear
2021-11-01T12:00:00,28.7,42.4,17.1,Clear
2021-11-01T13:00:00,31.1,41.2,20.8,Clear
2021-11-01T14:00:00,30.8,30.2,18.3,Clear
2021-11-01T15:00:00,31.5,31.6,18.5,Clear
2021-11-01T16:00:00,32.1,35.3,22.5,Clear
2021-11-01T17:00:00,34.7,30.3,22.1,Clear
2021-11-01T18:00:00,34.1,34.7,17.6,Clear
2021-11-01T19:00:00,32.9,34.8,18.1,Clear
2021-11-01T20:00:00,32.1,32.6,13.5,Clear
2021-11-01T21:00:00,32.2,33.5,14.9,Clear
2021-11-01T22:00:00,30.8,47.1,17.4,Clear
2021-11-01T23:00:00,28.1,45.5,16.4,Clear
2021-11-02T00:00:00,23.7,56.9,19.8,Clear
2021-11-02T01:00:00,23.3,68.4,13.0,Clear
2021-11-02T02:00:00,21.6,59.9,14.8,Clear
2021-11-02T03:00:00,23.3,65.7,8.4,Clear
2021-11-02T04:00:00,19.1,69.8,7.3,Clear
2021-11-02T05:00:00,18.0,75.1,11.6,Clear
2021-11-02T06:00:00,20.6,70.0,9.9,Clear
2021-11-02T07:00:00,21.9,77.3,8.9,Clear
2021-11-02T08:00:00,23.3,63.6,10.0,Clear
2021-11-02T09:00:00,21.3,58.5,13.9,Clear
2021-11-02T10:00:00,25.0,43.1,9.4,Clear
2021-11-02T11:00:00,28.0,55.1,13.9,Clear
2021-11-02T12:00:00,27.6,46.9,17.7,Clear
2021-11-02T13:00:00,30.8,37.1,16.9,Clear
2021-11-02T14:00:00,32.8,34.9,20.2,Clear
2021-11-02T15:00:00,31.6,29.2,17.6,Clear
2021-11-02T16:00:00,34.0,42.1,21.5,Clear
2021-11-02T17:00:00,33.0,31.0,21.6,Clear
2021-11-02T18:00:00,35.3,37.5,18.0,Clear
2021-11-02T19:00:00,33.4,32.5,21.3,Clear
2021-11-02T20:00:00,33.4,39.7,20.8,Clear
2021-11-02T21:00:00,30.9,35.8,20.5,Clear
2021-11-02T22:00:00,31.5,43.2,17.0,Clear
2021-11-02T23:00:00,27.1,38.4,14.9,Clear
2021-11-03T00:00:00,25.6,55.4,14.5,Clear
2021-11-03T01:00:00,21.0,65.4,5.8,Clear
2021-11-03T02:00:00,19.4,63.2,13.7,Clear
2021-11-03T03:00:00,23.0,61.7,12.3,Clear
2021-11-03T04:00:00,19.4,73.8,10.3,Clear
2021-11-03T05:00:00,19.5,68.6,13.4,Clear
2021-11-03T06:00:00,20.2,74.8,14.6,Clear
2021-11-03T07:00:00,23.6,67.0,7.9,Clear
2021-11-03T08:00:00,22.4,60.9,10.6,Clear
2021-11-03T09:00:00,26.0,66.6,10.2,Clear
2021-11-03T10:00:00,25.3,59.7,15.3,Clear
2021-11-03T11:00:00,25.8,55.7,14.5,Clear
2021-11-03T12:00:00,26.7,45.7,17.2,Clear
2021-11-03T13:00:00,29.2,48.6,14.7,Clear
2021-11-03T14:00:00,33.6,39.4,19.2,Clear
2021-11-03T15:00:00,33.0,32.7,20.8,Clear
2021-11-03T16:00:00,33.8,25.8,23.9,Clear
2021-11-03T17:00:00,30.8,35.6,19.4,Clear
2021-11-03T18:00:00,33.2,39.6,20.8,Clear
2021-11-03T19:00:00,34.6,36.7,18.0,Clear
2021-11-03T20:00:00,34.3,30.4,21.3,Clear
2021-11-03T21:00:00,30.9,34.9,15.4,Clear
2021-11-03T22:00:00,29.6,45.2,7.3,Clear
2021-11-03T23:00:00,26.4,45.8,18.3,Clear
2021-11-04T00:00:00,24.0,60.1,11.5,Clear
2021-11-04T01:00:00,24.1,52.7,12.8,Clear
2021-11-04T02:00:00,23.2,62.1,11.6,Clear
2021-11-04T03:00:00,20.4,62.3,7.9,Clear
2021-11-04T04:00:00,19.2,67.4,8.5,Clear
2021-11-04T05:00:00,18.1,67.8,7.2,Clear
2021-11-04T06:00:00,21.7,66.9,4.2,Clear
2021-11-04T07:00:00,19.2,67.4,10.9,Clear
2021-11-04T08:00:00,23.7,65.8,10.8,Clear
2021-11-04T09:00:00,21.2,68.7,8.2,Clear
2021-11-04T10:00:00,23.9,57.4,12.5,Clear
2021-11-04T11:00:00,26.2,48.4,11.4,Clear
2021-11-04T12:00:00,24.6,40.5,16.5,Clear
2021-11-04T13:00:00,29.2,36.5,17.2,Clear
2021-11-04T14:00:00,34.0,39.6,16.0,Clear
2021-11-04T15:00:00,34.6,38.7,20.0,Clear
2021-11-04T16:00:00,33.0,28.5,22.5,Clear
2021-11-04T17:00:00,36.3,32.2,22.7,Clear
2021-11-04T18:00:00,33.5,28.7,17.7,Clear
2021-11-04T19:00:00,29.4,33.7,22.0,Clear
2021-11-04T20:00:00,32.6,41.5,21.2,Clear
2021-11-04T21:00:00,32.7,39.1,19.1,Clear
2021-11-04T22:00:00,28.7,42.2,15.4,Clear
2021-11-04T23:00:00,26.8,54.7,12.6,Clear
2021-11-05T00:00:00,25.7,52.8,10.6,Clear
2021-11-05T01:00:00,24.7,59.1,14.5,Clear
2021-11-05T02:00:00,21.3,76.8,11.3,Clear
2021-11-05T03:00:00,19.9,62.2,7.5,Clear
2021-11-05T04:00:00,19.5,70.6,8.7,Clear
2021-11-05T05:00:00,17.7,66.0,9.3,Clear
2021-11-05T06:00:00,20.1,75.7,7.4,Clear
2021-11-05T07:00:00,19.1,63.6,10.4,Clear
2021-11-05T08:00:00,25.2,68.5,14.3,Clear
2021-11-05T09:00:00,21.2,70.3,12.5,Clear
2021-11-05T10:00:00,22.5,55.7,13.5,Clear
2021-11-05T11:00:00,25.7,49.6,19.4,Clear
2021-11-05T12:00:00,27.6,50.6,18.9,Clear
2021-11-05T13:00:00,29.1,36.6,13.9,Clear
2021-11-05T14:00:00,31.3,36.1,17.2,Clear
2021-11-05T15:00:00,29.7,25.7,24.6,Clear
2021-11-05T16:00:00,31.8,30.1,20.1,Clear
2021-11-05T17:00:00,36.4,32.4,17.7,Clear
2021-11-05T18:00:00,33.1,24.2,24.4,Clear
2021-11-05T19:00:00,32.0,34.8,24.8,Clear
2021-11-05T20:00:00,32.2,32.4,15.9,Clear
2021-11-05T21:00:00,29.4,39.2,18.6,Clear
2021-11-05T22:00:00,26.9,51.7,9.8,Clear
2021-11-05T23:00:00,24.5,55.3,13.7,Clear
2021-11-06T00:00:00,24.4,51.3,13.3,Clear
2021-11-06T01:00:00,23.5,57.4,12.0,Clear
2021-11-06T02:00:00,21.4,63.2,16.4,Clear
2021-11-06T03:00:00,18.8,72.8,13.1,Clear
2021-11-06T04:00:00,20.4,70.9,14.1,Clear
2021-11-06T05:00:00,22.0,74.6,7.7,Clear
2021-11-06T06:00:00,19.7,63.7,14.5,Clear
2021-11-06T07:00:00,24.2,70.4,9.1,Clear
2021-11-06T08:00:00,24.1,76.7,14.1,Clear
2021-11-06T09:00:00,23.2,70.6,13.7,Clear
2021-11-06T10:00:00,27.2,55.4,16.6,Clear
2021-11-06T11:00:00,25.9,46.3,18.2,Clear
2021-11-06T12:00:00,28.0,52.4,20.6,Clear
2021-11-06T13:00:00,31.1,41.9,11.6,Clear
2021-11-06T14:00:00,32.2,35.8,17.6,Clear
2021-11-06T15:00:00,31.2,30.8,17.8,Clear
2021-11-06T16:00:00,36.8,27.1,22.3,Clear
2021-11-06T17:00:00,30.5,32.6,22.9,Clear
2021-11-06T18:00:00,33.9,32.3,18.8,Clear
2021-11-06T19:00:00,36.6,43.8,20.5,Clear
2021-11-06T20:00:00,31.7,32.0,21.9,Clear
2021-11-06T21:00:00,31.8,48.9,21.0,Clear
2021-11-06T22:00:00,31.0,36.7,16.4,Clear
2021-11-06T23:00:00,28.1,51.0,16.9,Clear
2021-11-07T00:00:00,24.5,59.7,15.8,Clear
2021-11-07T01:00:00,22.3,58.7,10.1,Clear
2021-11-07T02:00:00,22.5,62.1,8.6,Clear
2021-11-07T03:00:00,19.5,73.3,17.1,Clear
2021-11-07T04:00:00,19.2,67.1,17.5,Clear
2021-11-07T05:00:00,20.2,71.6,12.4,Clear
2021-11-07T06:00:00,21.4,65.4,14.5,Clear
2021-11-07T07:00:00,22.6,61.5,15.6,Clear
2021-11-07T08:00:00,21.3,71.3,12.6,Clear
2021-11-07T09:00:00,24.4,54.7,6.6,Clear
2021-11-07T10:00:00,25.2,51.5,18.1,Clear
2021-11-07T11:00:00,27.0,42.9,11.1,Clear
2021-11-07T12:00:00,29.7,41.0,18.6,Clear
2021-11-07T13:00:00,32.9,42.5,16.7,Clear
2021-11-07T14:00:00,32.4,26.2,18.2,Clear
2021-11-07T15:00:00,33.7,28.2,15.6,Clear
2021-11-07T16:00:00,34.2,26.7,17.8,Clear
2021-11-07T17:00:00,32.9,34.6,21.9,Clear
2021-11-07T18:00:00,33.0,30.5,21.4,Clear
2021-11-07T19:00:00,35.2,35.1,16.1,Clear
2021-11-07T20:00:00,30.0,43.0,19.2,Clear
2021-11-07T21:00:00,29.5,38.2,18.8,Clear
2021-11-07T22:00:00,28.5,39.8,18.2,Clear
2021-11-07T23:00:00,28.1,43.6,5.4,Clear
2021-11-08T00:00:00,24.0,55.7,16.7,Clear
2021-11-08T01:00:00,23.8,59.3,15.0,Clear
2021-11-08T02:00:00,20.8,59.8,10.4,Clear
2021-11-08T03:00:00,21.0,69.0,9.8,Clear
2021-11-08T04:00:00,21.9,72.2,12.0,Clear
2021-11-08T05:00:00,20.1,73.0,6.1,Clear
2021-11-08T06:00:00,20.8,63.7,5.7,Clear
2021-11-08T07:00:00,21.5,65.3,8.3,Clear
2021-11-08T08:00:00,23.3,46.3,10.7,Clear
2021-11-08T09:00:00,22.2,57.5,12.5,Clear
2021-11-08T10:00:00,26.2,56.0,15.3,Clear
2021-11-08T11:00:00,28.5,54.8,14.0,Clear
2021-11-08T12:00:00,30.3,47.7,18.3,Clear
2021-11-08T13:00:00,31.7,44.8,19.0,Clear
2021-11-08T14:00:00,33.1,28.1,15.6,Clear
2021-11-08T15:00:00,36.3,38.4,22.1,Clear
2021-11-08T16:00:00,31.7,29.3,19.3,Clear
2021-11-08T17:00:00,33.3,30.5,21.6,Clear
2021-11-08T18:00:00,36.9,28.5,21.5,Clear
2021-11-08T19:00:00,34.4,32.2,18.2,Clear
2021-11-08T20:00:00,31.3,44.4,23.2,Clear
2021-11-08T21:00:00,33.0,39.8,16.6,Clear
2021-11-08T22:00:00,30.1,45.6,16.4,Clear
2021-11-08T23:00:00,29.6,49.3,12.9,Clear
2021-11-09T00:00:00,25.0,56.9,18.5,Clear
2021-11-09T01:00:00,25.6,61.3,11.9,Clear
2021-11-09T02:00:00,18.0,68.0,16.0,Clear
2021-11-09T03:00:00,22.7,65.6,8.4,Clear
2021-11-09T04:00:00,22.0,62.1,9.8,Clear
2021-11-09T05:00:00,20.4,70.8,15.3,Clear
2021-11-09T06:00:00,20.2,73.2,10.1,Clear
2021-11-09T07:00:00,21.2,67.5,14.4,Clear
2021-11-09T08:00:00,22.3,72.2,6.2,Clear
2021-11-09T09:00:00,25.4,54.5,14.4,Clear
2021-11-09T10:00:00,30.0,57.5,6.8,Clear
2021-11-09T11:00:00,28.3,57.0,12.3,Clear
2021-11-09T12:00:00,28.2,41.6,14.0,Clear
2021-11-09T13:00:00,30.2,30.1,19.0,Clear
2021-11-09T14:00:00,32.6,35.4,20.7,Clear
2021-11-09T15:00:00,32.2,31.2,19.2,Clear
2021-11-09T16:00:00,34.0,43.9,17.9,Clear
2021-11-09T17:00:00,31.9,22.1,18.7,Clear
2021-11-09T18:00:00,35.0,27.4,18.8,Clear
2021-11-09T19:00:00,33.5,36.3,18.2,Clear
2021-11-09T20:00:00,30.6,32.0,17.3,Clear
2021-11-09T21:00:00,31.1,39.8,19.5,Clear
2021-11-09T22:00:00,27.9,51.6,16.2,Clear
2021-11-09T23:00:00,27.0,50.0,11.8,Clear
2021-11-10T00:00:00,23.7,56.6,18.1,Clear
2021-11-10T01:00:00,26.8,61.7,13.7,Clear
2021-11-10T02:00:00,20.0,65.7,13.1,Clear
2021-11-10T03:00:00,19.7,67.5,10.7,Clear
2021-11-10T04:00:00,22.6,70.0,10.2,Clear
2021-11-10T05:00:00,19.0,69.5,11.4,Clear
2021-11-10T06:00:00,24.8,66.0,10.1,Clear
2021-11-10T07:00:00,21.8,52.6,5.3,Clear
2021-11-10T08:00:00,20.1,66.9,13.5,Clear
2021-11-10T09:00:00,23.4,61.5,14.9,Clear
2021-11-10T10:00:00,26.7,59.7,6.3,Clear
2021-11-10T11:00:00,26.2,52.4,15.5,Clear
2021-11-10T12:00:00,30.8,54.0,22.3,Clear
2021-11-10T13:00:00,32.1,40.1,20.4,Clear
2021-11-10T14:00:00,33.0,41.8,17.4,Clear
2021-11-10T15:00:00,33.9,31.3,19.1,Clear
2021-11-10T16:00:00,33.5,27.7,20.3,Clear
2021-11-10T17:00:00,31.1,22.2,15.8,Clear
2021-11-10T18:00:00,35.6,29.0,16.1,Clear
2021-11-10T19:00:00,33.5,33.0,20.5,Clear
2021-11-10T20:00:00,32.3,45.3,13.4,Clear
2021-11-10T21:00:00,29.9,34.2,11.8,Clear
2021-11-10T22:00:00,28.6,43.9,14.9,Clear
2021-11-10T23:00:00,28.1,58.4,15.3,Clear
2021-11-11T00:00:00,25.7,47.8,9.7,Clear
2021-11-11T01:00:00,22.9,62.5,11.7,Clear
2021-11-11T02:00:00,20.4,62.8,12.2,Clear
2021-11-11T03:00:00,22.0,71.6,7.1,Clear
2021-11-11T04:00:00,24.1,79.8,8.6,Clear
2021-11-11T05:00:00,18.2,65.8,9.1,Clear
2021-11-11T06:00:00,21.0,75.6,4.1,Clear
2021-11-11T07:00:00,19.4,67.8,11.6,Clear
2021-11-11T08:00:00,23.5,63.7,11.2,Clear
2021-11-11T09:00:00,21.0,56.0,14.0,Clear
2021-11-11T10:00:00,29.7,50.4,12.1,Clear
2021-11-11T11:00:00,25.7,50.5,13.5,Clear
2021-11-11T12:00:00,28.4,41.7,15.5,Clear
2021-11-11T13:00:00,30.0,41.6,13.3,Clear
2021-11-11T14:00:00,31.3,26.6,23.0,Clear
2021-11-11T15:00:00,33.4,34.0,17.0,Clear
2021-11-11T16:00:00,32.2,37.9,17.1,Clear
2021-11-11T17:00:00,33.7,34.1,22.0,Clear
2021-11-11T18:00:00,36.2,31.7,20.4,Clear
2021-11-11T19:00:00,32.1,37.4,22.1,Clear
2021-11-11T20:00:00,30.6,29.1,19.3,Clear
2021-11-11T21:00:00,28.6,25.6,18.1,Clear
2021-11-11T22:00:00,28.7,49.0,9.7,Clear
2021-11-11T23:00:00,25.2,52.3,16.2,Clear
2021-11-12T00:00:00,26.1,53.5,15.4,Clear
2021-11-12T01:00:00,23.2,59.8,2.9,Clear
2021-11-12T02:00:00,21.1,62.8,10.4,Clear
2021-11-12T03:00:00,19.3,63.6,12.5,Clear
2021-11-12T04:00:00,20.4,70.6,11.2,Clear
2021-11-12T05:00:00,19.3,75.0,7.4,Clear
2021-11-12T06:00:00,20.9,70.8,9.0,Clear
2021-11-12T07:00:00,20.3,68.4,9.0,Clear
2021-11-12T08:00:00,24.1,70.5,12.5,Clear
2021-11-12T09:00:00,26.2,58.1,13.4,Clear
2021-11-12T10:00:00,25.3,54.5,17.0,Clear
2021-11-12T11:00:00,27.8,56.4,16.6,Clear
2021-11-12T12:00:00,30.8,37.0,13.7,Clear
2021-11-12T13:00:00,29.7,44.2,12.7,Clear
2021-11-12T14:00:00,29.5,39.4,20.0,Clear
2021-11-12T15:00:00,35.3,33.3,22.1,Clear
2021-11-12T16:00:00,31.4,34.4,21.8,Clear
2021-11-12T17:00:00,32.5,25.8,21.7,Clear
2021-11-12T18:00:00,34.0,37.1,14.5,Clear
2021-11-12T19:00:00,32.0,31.7,17.7,Clear
2021-11-12T20:00:00,29.9,33.4,18.1,Clear
2021-11-12T21:00:00,28.9,36.3,10.5,Clear
2021-11-12T22:00:00,27.6,51.4,12.7,Clear
2021-11-12T23:00:00,30.4,52.9,19.3,Clear
2021-11-13T00:00:00,25.1,62.1,15.6,Clear
2021-11-13T01:00:00,24.4,57.6,12.1,Clear
2021-11-13T02:00:00,24.8,66.4,13.0,Clear
2021-11-13T03:00:00,22.0,56.0,11.3,Clear
2021-11-13T04:00:00,21.6,71.9,9.1,Clear
2021-11-13T05:00:00,19.7,67.4,12.5,Clear
2021-11-13T06:00:00,22.6,64.5,4.4,Clear
2021-11-13T07:00:00,19.8,70.2,10.9,Clear
2021-11-13T08:00:00,22.3,67.2,14.6,Clear
2021-11-13T09:00:00,23.5,62.4,8.4,Clear
2021-11-13T10:00:00,24.4,53.9,15.5,Clear
2021-11-13T11:00:00,31.2,53.5,18.4,Clear
2021-11-13T12:00:00,28.7,48.5,22.7,Clear
2021-11-13T13:00:00,28.6,43.8,17.2,Clear
2021-11-13T14:00:00,32.4,31.8,20.6,Clear
2021-11-13T15:00:00,31.9,31.2,14.9,Clear
2021-11-13T16:00:00,34.1,31.4,23.6,Clear
2021-11-13T17:00:00,35.6,26.3,22.5,Clear
2021-11-13T18:00:00,34.9,28.5,25.5,Clear
2021-11-13T19:00:00,33.5,40.0,18.7,Clear
2021-11-13T20:00:00,32.3,38.1,22.4,Clear
2021-11-13T21:00:00,30.5,33.3,18.6,Clear
2021-11-13T22:00:00,29.6,41.2,17.0,Clear
2021-11-13T23:00:00,26.3,53.2,13.8,Clear
2021-11-14T00:00:00,23.9,61.1,14.2,Clear
2021-11-14T01:00:00,24.4,64.0,12.2,Clear
2021-11-14T02:00:00,21.6,65.6,13.6,Clear
2021-11-14T03:00:00,18.8,73.1,8.4,Clear
2021-11-14T04:00:00,18.4,62.8,13.1,Clear
2021-11-14T05:00:00,18.6,77.6,10.2,Clear
2021-11-14T06:00:00,20.3,69.9,13.9,Clear
2021-11-14T07:00:00,23.5,67.4,11.4,Clear
2021-11-14T08:00:00,21.4,66.9,11.9,Clear
2021-11-14T09:00:00,24.5,64.1,10.7,Clear
2021-11-14T10:00:00,29.2,54.0,16.6,Clear
2021-11-14T11:00:00,26.5,50.7,15.3,Clear
2021-11-14T12:00:00,31.0,37.6,21.4,Clear
2021-11-14T13:00:00,29.4,40.0,21.2,Clear
2021-11-14T14:00:00,29.1,33.5,20.7,Clear
2021-11-14T15:00:00,33.6,32.1,16.7,Clear
2021-11-14T16:00:00,35.4,31.2,18.1,Clear
2021-11-14T17:00:00,36.9,32.2,21.1,Clear
2021-11-14T18:00:00,34.5,23.9,21.9,Clear
2021-11-14T19:00:00,31.5,36.6,22.3,Clear
2021-11-14T20:00:00,33.8,31.9,20.9,Clear
2021-11-14T21:00:00,29.8,40.5,18.7,Clear
2021-11-14T22:00:00,28.4,46.5,23.6,Clear
2021-11-14T23:00:00,31.6,49.2,15.0,Clear
2021-11-15T00:00:00,26.3,49.4,10.1,Clear
2021-11-15T01:00:00,24.8,65.0,18.0,Clear
2021-11-15T02:00:00,20.5,69.9,13.0,Clear
2021-11-15T03:00:00,21.8,64.1,10.6,Clear
2021-11-15T04:00:00,19.4,83.5,11.8,Clear
2021-11-15T05:00:00,22.3,75.6,10.8,Clear
2021-11-15T06:00:00,20.6,71.4,9.3,Clear
2021-11-15T07:00:00,21.1,65.4,12.1,Clear
2021-11-15T08:00:00,22.8,61.5,11.9,Clear
2021-11-15T09:00:00,23.7,62.9,11.8,Clear
2021-11-15T10:00:00,26.2,50.7,13.7,Clear
2021-11-15T11:00:00,28.7,56.5,17.3,Clear
2021-11-15T12:00:00,28.0,42.0,17.5,Clear
2021-11-15T13:00:00,29.8,40.0,18.8,Clear
2021-11-15T14:00:00,31.2,35.0,19.3,Clear
2021-11-15T15:00:00,33.1,29.3,18.5,Clear
2021-11-15T16:00:00,34.5,35.7,22.5,Clear
2021-11-15T17:00:00,33.7,29.8,16.1,Clear
2021-11-15T18:00:00,33.0,34.4,24.8,Clear
2021-11-15T19:00:00,30.4,44.7,14.0,Clear
2021-11-15T20:00:00,31.2,35.6,17.0,Clear
2021-11-15T21:00:00,29.8,42.0,17.3,Clear
2021-11-15T22:00:00,28.2,35.6,18.2,Clear
2021-11-15T23:00:00,27.0,45.9,12.2,Clear
2021-11-16T00:00:00,23.8,48.7,7.5,Clear
2021-11-16T01:00:00,23.7,56.6,11.6,Clear
2021-11-16T02:00:00,22.1,63.8,12.0,Clear
2021-11-16T03:00:00,20.8,67.5,15.2,Clear
2021-11-16T04:00:00,21.9,61.5,5.9,Clear
2021-11-16T05:00:00,19.8,72.9,11.0,Clear
2021-11-16T06:00:00,18.7,62.8,8.1,Clear
2021-11-16T07:00:00,21.6,65.6,10.2,Clear
2021-11-16T08:00:00,21.7,64.7,9.9,Clear
2021-11-16T09:00:00,24.8,66.3,16.5,Clear
2021-11-16T10:00:00,23.3,58.5,15.5,Clear
2021-11-16T11:00:00,27.0,51.1,16.3,Clear
2021-11-16T12:00:00,27.6,39.2,15.0,Clear
2021-11-16T13:00:00,33.4,40.1,18.0,Clear
2021-11-16T14:00:00,31.0,36.2,16.0,Clear
2021-11-16T15:00:00,32.5,39.3,19.8,Clear
2021-11-16T16:00:00,32.0,27.7,16.7,Clear
2021-11-16T17:00:00,34.8,23.5,15.4,Clear
2021-11-16T18:00:00,37.1,29.0,15.4,Clear
2021-11-16T19:00:00,31.6,37.3,22.5,Clear
2021-11-16T20:00:00,32.3,34.6,19.9,Clear
2021-11-16T21:00:00,30.5,44.6,17.7,Clear
2021-11-16T22:00:00,30.0,47.6,18.0,Clear
2021-11-16T23:00:00,29.0,59.8,13.5,Clear
2021-11-17T00:00:00,25.1,49.4,8.6,Clear
2021-11-17T01:00:00,25.1,55.9,7.4,Clear
2021-11-17T02:00:00,22.3,66.2,14.7,Clear
2021-11-17T03:00:00,18.8,58.2,12.3,Clear
2021-11-17T04:00:00,24.3,67.6,12.9,Clear
2021-11-17T05:00:00,18.2,68.7,11.2,Clear
2021-11-17T06:00:00,18.1,71.3,8.7,Clear
2021-11-17T07:00:00,20.1,69.8,15.2,Clear
2021-11-17T08:00:00,24.6,63.8,16.1,Clear
2021-11-17T09:00:00,21.7,64.7,12.9,Clear
2021-11-17T10:00:00,25.1,56.8,10.4,Clear
2021-11-17T11:00:00,27.1,60.3,10.5,Clear
2021-11-17T12:00:00,27.9,41.8,18.4,Clear
2021-11-17T13:00:00,32.2,33.3,19.7,Clear
2021-11-17T14:00:00,33.6,29.7,22.3,Clear
2021-11-17T15:00:00,32.4,31.9,25.9,Clear
2021-11-17T16:00:00,34.0,23.6,18.4,Clear
2021-11-17T17:00:00,35.3,38.6,15.5,Clear
2021-11-17T18:00:00,34.1,29.2,19.4,Clear
2021-11-17T19:00:00,33.7,41.4,21.8,Clear
2021-11-17T20:00:00,33.5,37.2,13.8,Clear
2021-11-17T21:00:00,31.2,28.8,18.8,Clear
2021-11-17T22:00:00,27.1,43.1,16.4,Clear
2021-11-17T23:00:00,26.3,44.7,22.1,Clear
2021-11-18T00:00:00,23.5,59.7,10.4,Clear
2021-11-18T01:00:00,20.2,62.0,9.7,Clear
2021-11-18T02:00:00,20.1,63.6,7.6,Clear
2021-11-18T03:00:00,18.4,68.7,10.5,Clear
2021-11-18T04:00:00,20.7,66.2,6.2,Clear
2021-11-18T05:00:00,20.1,70.0,5.7,Clear
2021-11-18T06:00:00,20.8,69.0,8.7,Clear
2021-11-18T07:00:00,22.7,60.9,7.1,Clear
2021-11-18T08:00:00,22.6,68.0,11.2,Clear
2021-11-18T09:00:00,22.2,59.2,14.0,Clear
2021-11-18T10:00:00,22.6,52.2,16.5,Clear
2021-11-18T11:00:00,26.3,47.4,19.3,Clear
2021-11-18T12:00:00,29.6,31.7,17.3,Clear
2021-11-18T13:00:00,29.7,35.4,18.6,Clear
2021-11-18T14:00:00,31.0,38.6,21.8,Clear
2021-11-18T15:00:00,34.6,37.1,15.6,Clear
2021-11-18T16:00:00,35.9,29.4,19.0,Clear
2021-11-18T17:00:00,35.8,34.3,19.6,Clear
2021-11-18T18:00:00,33.9,32.0,13.4,Clear
2021-11-18T19:00:00,32.9,37.0,16.6,Clear
