resolution_id,complaint_id,department,assigned_officer,work_order_date,resolution_type,materials_used,cost_inr,verified_by_supervisor,citizen_rating,remarks
abca0045-482a-448f-a2af-b62570a0f805,0ab118a7-ba70-45cb-a6b6-3dd4bd6a6dfa,GETCO,Officer H,2025-03-19T17:48:40,Fuse Repair,Electrical Components,8182,Yes,3,Citizen requested rework.
b69c4844-f89a-4c72-bb06-362666b6ea23,c27261a2-27d8-4b69-b50e-751baae2d913,Hydraulic Dept,Officer P,2025-08-26T00:01:25,Contamination Check,Clamp,3702,Yes,5,Work completed successfully.
bd581cc9-8989-4bf3-9ffd-c70542446145,acd04bd9-b47b-438b-8532-650036cbfc30,Engineering Wing,Officer O,2025-02-27T12:15:16,Resurfacing,Cold Mix,43030,Yes,5,Work completed successfully.
e8f415b5-55c2-4db6-88b2-ed252e75d215,34391cea-5ea3-4f8a-962a-0ccd2b18e8c7,Contractor-XYZ,Officer X,2024-04-07T00:58:03,Site Clearance,Fuel/Labor,807,No (Pending Check),4,Work completed successfully.
dd82e5b1-3049-451a-bd34-9126fe48f69a,fb18356f-1156-4145-ae3a-85eaa3eb6146,VMC Traffic Cell,Officer Q,2024-07-15T18:00:15,Standard Fix,None,0,Yes,3,Citizen requested rework.
eb0608a5-3c83-4545-a7e4-18bd2b0822d1,7622ff26-8d7a-4e6d-803f-e74ab3ed8c80,Traffic Police,Officer I,2025-01-20T07:07:17,Standard Fix,None,0,Yes,5,Work completed successfully.
f3fcc7f9-fd6a-4b40-ab4e-a324ff77f247,72b6a9ea-ede7-4b7a-8a40-7863568d457e,VMC Electrical Dept,Officer B,2025-12-12T19:42:34,Wiring Repair,Cable,2266,Yes,5,Work completed successfully.
eb7112dd-17fa-4fdc-a256-92cc2ac7654c,996f06b0-d67c-4069-a744-16efb1f48024,Traffic Police,Officer A,2024-09-07T11:18:45,Standard Fix,None,0,Yes,5,Work completed successfully.
b9ee7535-0ef5-44e0-8929-d01fa70627e8,f99cb01f-25c0-414d-b5d1-6c7dfa372a4e,Animal Shelter NGO,Officer U,2025-06-16T19:44:05,Standard Fix,None,0,Yes,5,Work completed successfully.
e6a4de45-a274-4215-b651-10ff4f83ad7f,7d564d91-ca4b-4387-851b-31d72538869d,VMC Solid Waste Mgmt,Officer U,2024-04-05T03:26:26,Site Clearance,Fuel/Labor,668,Yes,4,Work completed successfully.
e2c699d4-b962-4e80-a945-ea3bccbc9552,dbdd62d6-3eac-4f65-b03e-cdae70de22f5,VMC Electrical Dept,Officer W,2025-06-08T22:40:06,Bulb Replacement,Cable,943,Yes,5,Work completed successfully.
7a441fbb-6152-4e24-8ac0-bef74cd9fc56,5ea65ea1-8381-4951-aa33-db4e2ca14362,VMC Roads Dept,Officer B,2025-10-26T00:45:35,Pothole Filling,Paver Blocks,30738,No (Pending Check),3,Citizen requested rework.
db8027c7-def0-4db3-b8ed-2aa0b13e00aa,28a190ee-8e3e-401a-8e2f-46d02a4d76b5,VMC Drainage Projects,Officer G,2024-01-08T17:04:35,Manhole Cover Replacement,Pipes,13925,Yes,4,Work completed successfully.
df35f1d3-bff5-4dac-b38a-22ca8eb924e7,598cf0ea-53b6-4cd5-beb6-e0f2a95037c1,VMC Roads Dept,Officer Y,2025-03-09T10:44:44,Resurfacing,Cold Mix,13820,Yes,5,Work completed successfully.
8fa5cad9-58e9-4925-acf0-09ad4d5468c2,09583f8f-2ae9-40f0-9e7c-121217ebd690,Engineering Wing,Officer J,2024-07-09T19:42:26,Patch Work,Bitumen Mix,14085,Yes,5,Work completed successfully.
06f391e7-9fe0-4047-9104-c5b7d99ab090,7f5cd07d-3617-4920-815e-5ad3581d1558,VMC Water Works,Officer E,2025-02-12T23:05:52,Contamination Check,Chlorine Tablet,1205,Yes,5,Work completed successfully.
19fe868b-9b1e-49bf-b1c0-797ead904a00,9fa29894-07c3-4485-b828-4e26132f65a6,VMC Drainage Projects,Officer Y,2024-01-26T13:12:58,Manhole Cover Replacement,Concrete Cover,5474,Yes,5,Work completed successfully.
49041089-1693-4547-a365-c24b27019d61,0379b665-8182-4c64-b446-c26faf7fb543,VMC Cattle Nuisance Control,Officer K,2024-07-13T11:16:07,Standard Fix,None,0,Yes,5,Work completed successfully.
574e13c1-ec3d-4d65-a08f-c3015bbd462c,6c429524-2759-4319-9396-f8a10ba5375e,VMC Roads Dept,Officer Q,2025-03-07T14:40:56,Resurfacing,Cold Mix,17768,Yes,5,Work completed successfully.
83c6b05a-579d-4cff-aa5c-61a95bb7501c,3bbe2980-f385-4169-8ed6-6c180cf58b3f,VMC Town Planning,Officer P,2025-07-10T21:26:22,Standard Fix,None,0,Yes,4,Work completed successfully.
ab7ab545-6ac2-4fec-b359-02b35e288c23,52b7ae52-f69a-4d94-984a-9bacb42617ea,VMC Traffic Cell,Officer E,2025-08-04T06:49:03,Standard Fix,None,0,Yes,5,Work completed successfully.
81bfafb9-1c06-4461-a019-30566f938671,72bfbd12-79a4-471a-9ec9-b101b061f710,VMC Electrical Dept,Officer P,2025-12-21T10:31:40,Bulb Replacement,LED Driver,2757,Yes,5,Work completed successfully.
866286a1-0ecf-4ca6-8d0b-27d3c12d04fb,ecc1ac1c-2363-4dae-9bad-7eeb57c04da3,VMC Town Planning,Officer W,2025-05-28T00:57:40,Standard Fix,None,0,Yes,5,Work completed successfully.
69196c01-299b-4baa-b315-f2eb0b2204dc,ecce65bc-20b3-40da-9915-212fad822c65,Engineering Wing,Officer R,2025-07-05T01:12:46,Resurfacing,Cold Mix,36516,No (Pending Check),4,Work completed successfully.
f99cf598-1786-4074-ad1d-65f47e3601d3,68c759f0-fe2f-497b-aca3-2e811b51c7b2,Traffic Police,Officer M,2025-09-20T04:06:08,Standard Fix,None,0,No (Pending Check),5,Work completed successfully.
37e68780-b65a-4bac-bb7d-f8b067ffe142,1453b6fa-5ebb-4c79-a639-472d69b8e607,VMC Cattle Nuisance Control,Officer C,2025-08-15T19:35:25,Standard Fix,None,0,No (Pending Check),4,Work completed successfully.
a9e0ea4e-22ec-4a87-9305-f27cd1e461c5,ad938c98-9e08-489b-ae79-52afbb62fd9f,VMC Water Works,Officer A,2025-12-07T18:10:58,Contamination Check,Clamp,7385,Yes,4,Work completed successfully.
0f44c3fa-76bd-47e8-833e-37cedef1d8cb,472b4a39-4c7a-4700-a9c8-cd0f31d20fba,VMC Roads Dept,Officer H,2025-05-10T23:28:36,Pothole Filling,Cold Mix,36202,Yes,4,Work completed successfully.
c3439140-bb54-48dd-b997-eef352eccc87,6482ad92-265c-4afd-8b04-c8a88e7d702e,Hydraulic Dept,Officer A,2024-10-26T01:20:48,Leakage Plug,Valve,3591,Yes,5,Work completed successfully.
93b0c2ee-048b-414b-8483-0f5104349da3,d971431a-137b-4617-bfb8-73cdd61c6d56,Hydraulic Dept,Officer G,2024-06-05T23:17:00,Leakage Plug,Valve,5328,Yes,5,Work completed successfully.
5ef0dc94-90fc-4fab-a01b-a6eb3f1dea7c,a8a24c6c-221b-42ab-9b45-f43cf70a5cb2,VMC Drainage Projects,Officer C,2024-11-14T06:11:06,Desilting,Pipes,12466,Yes,5,Work completed successfully.
7a393506-c888-4c00-a199-c87620eb7d99,d3602fb6-af91-4eab-a777-0c9dd580b699,Contractor-ABC,Officer P,2025-03-28T07:38:55,Pole Fix,LED Driver,3247,Yes,4,Work completed successfully.
f6aa62e6-57d5-4f6c-aec3-e8c1aa972c0a,6e359bc7-d84c-4ced-8590-b5830ed8f314,Contractor-ABC,Officer L,2024-05-19T07:10:36,Pole Fix,LED Driver,4594,Yes,5,Work completed successfully.
dbd89266-2340-44e5-8b7a-62ef4b8aca35,3b184935-e0f1-4008-a71f-e6b0d0dbcfbc,Contractor-ABC,Officer S,2025-07-14T04:54:42,Bulb Replacement,LED Driver,1013,Yes,5,Work completed successfully.
be995088-ff54-4c95-934c-c7b9627ceded,3308fe78-386c-4528-9635-757dc90aee74,VMC Roads Dept,Officer U,2025-07-22T10:10:04,Pothole Filling,Cold Mix,8713,No (Pending Check),5,Work completed successfully.
519bb757-689f-4bb8-9c1f-fa7798376f28,c164031b-9b5b-4706-95c2-b3457c2dd687,Engineering Wing,Officer W,2024-09-08T09:54:03,Pothole Filling,Cold Mix,7492,Yes,4,Work completed successfully.
53ffe81d-ba31-47cd-83c2-9d9375b93f41,47d52fda-e901-463a-8dc9-9bf1aacae503,Estate Dept,Officer Z,2024-07-19T17:11:34,Standard Fix,None,0,Yes,4,Work completed successfully.
a911eabf-dd9d-4603-9167-eb48f14afb4e,30e6b463-b3e0-44c7-bbe8-0035a2a2adbb,Engineering Wing,Officer R,2024-02-07T05:42:10,Patch Work,Paver Blocks,19784,Yes,3,Citizen requested rework.
80859cad-b279-476a-891e-0fb0015941f1,fed4fd1e-123f-42dd-b0aa-e0f4e6f14f6d,Engineering Wing,Officer L,2025-08-14T17:59:00,Resurfacing,Bitumen Mix,21048,Yes,4,Work completed successfully.
55ea88e4-05db-4a76-88e3-2b4da54117dc,3a88f0f1-4c6d-4912-97b7-3d73b5b3d7b0,VMC Electrical Dept,Officer H,2025-08-12T11:31:13,Pole Fix,Fuse,1331,No (Pending Check),5,Work completed successfully.
de10ceac-9c91-4726-8a4f-67e808e5aea8,6e5fa28e-7e57-44b5-8089-4cc4017a27be,Contractor-XYZ,Officer T,2024-08-05T06:15:44,Site Clearance,Fuel/Labor,718,Yes,4,Work completed successfully.
d85f8a42-682c-49e2-9111-4c2b253f55d8,3bf979f5-b593-4767-82de-dc1404244392,Engineering Wing,Officer U,2024-10-18T18:49:27,Patch Work,Cold Mix,23273,Yes,5,Work completed successfully.
89bd304b-476a-472e-a03d-1b2d67123870,83d50a2c-2275-4070-9a30-89e26c378a9f,Engineering Wing,Officer C,2024-07-05T18:30:26,Patch Work,Paver Blocks,18812,Yes,5,Work completed successfully.
4dda1cd0-dd0d-49b3-95f6-f42b657a6927,ab22eb7b-7c89-4369-9f99-051710f9899c,Estate Dept,Officer T,2025-07-11T11:38:13,Standard Fix,None,0,Yes,5,Work completed successfully.
ebbe2e2c-9f97-4d08-8e61-792d388e4c6d,2e1bc579-8212-4a66-b35a-f5e0a7a1bef2,VMC Solid Waste Mgmt,Officer K,2024-05-26T11:25:54,Site Clearance,Fuel/Labor,885,Yes,4,Work completed successfully.
cef63a3b-1eb9-4841-8936-fa85362d3803,efa15a36-63cc-4b51-a1d3-76c7f937df89,VMC Solid Waste Mgmt,Officer E,2024-03-19T21:48:23,Site Clearance,Fuel/Labor,948,Yes,4,Work completed successfully.
ad9ad3e2-c531-4b65-896d-89615626c6e5,70079d48-6af2-40c4-969e-7f2fb2826953,Estate Dept,Officer E,2024-09-09T02:45:41,Standard Fix,None,0,No (Pending Check),5,Work completed successfully.
af6f0080-8a96-4270-9b7c-c11a410b45ca,104ba5ac-4715-4b83-8943-aa89c2d761b3,VMC Drainage Projects,Officer D,2024-01-28T09:11:07,Manhole Cover Replacement,Concrete Cover,14873,Yes,5,Work completed successfully.
33cffe59-5de8-458e-85d1-e6e28ed0d864,b701bb53-ab97-483d-965f-2b5ce3dedac0,VMC Roads Dept,Officer A,2024-05-04T08:55:02,Resurfacing,Paver Blocks,34605,Yes,5,Work completed successfully.
f03fc593-34b9-4d23-b6c2-ca68f9b17e76,ea04dc49-ec43-42d2-82ca-e7e8ab09485b,VMC Roads Dept,Officer C,2024-12-12T16:30:37,Patch Work,Bitumen Mix,49381,Yes,5,Work completed successfully.
6a569045-6cd5-48c6-87f4-2c8292aa7796,c4fa90a6-44b3-415d-afbb-0526694e021e,VMC Water Works,Officer Q,2024-10-22T08:48:08,Contamination Check,Valve,7941,Yes,3,Citizen requested rework.
e20ee481-3701-41b7-99bb-9754e082818a,8fba3351-554f-4f58-8187-62bcb05da779,MGVCL (Power),Officer F,2024-07-11T02:39:50,Fuse Repair,Electrical Components,5801,Yes,4,Work completed successfully.
c39819ed-a98f-44bb-b732-2288c0190e19,1d43aa5b-6a1e-44b2-bbbb-01097be88b91,VMC Roads Dept,Officer S,2024-05-24T16:45:17,Pothole Filling,Bitumen Mix,29258,No (Pending Check),5,Work completed successfully.
cf73f16c-43c1-4044-886a-1a790b4794d0,55c0d856-f95b-4f68-abce-eeefc1c8bcb4,Traffic Police,Officer T,2025-08-17T20:02:53,Standard Fix,None,0,No (Pending Check),5,Work completed successfully.
426e6b94-4e83-47f8-abcf-5f7ff8e7cb22,0642afbe-d49d-4f22-b2bf-d3521c69e44e,Engineering Wing,Officer B,2025-08-21T16:34:37,Patch Work,Cold Mix,18878,Yes,4,Work completed successfully.
6a191fc2-2a93-4e16-b49e-edf9e63197c6,1ce1612d-8964-460a-81bd-50968508b7b8,VMC Traffic Cell,Officer T,2025-02-16T14:01:54,Standard Fix,None,0,Yes,4,Work completed successfully.
7a59c8d4-9879-4bb0-bbb0-9470711d8e2b,83c189fa-af62-4cb3-afd8-a2789a2edbb8,Estate Dept,Officer M,2025-09-30T13:48:03,Standard Fix,None,0,Yes,5,Work completed successfully.
f25eaf47-ef33-4466-ad09-d7a428836bef,0b6ba695-d500-48eb-81c8-9a02c404bfcc,Sewerage Board,Officer W,2025-11-15T20:24:15,Line Clearing,Concrete Cover,3957,Yes,5,Work completed successfully.
b3d1b8b5-70eb-48d7-94b8-07aaf1b6d9cb,f3f47185-2429-479d-97af-5dcd4fdbc4d2,VMC Cattle Nuisance Control,Officer O,2024-03-24T18:44:40,Standard Fix,None,0,Yes,4,Work completed successfully.
a6c852bd-bd71-47b2-8d6e-db7dca8e1bcd,52e8f84d-40b8-4d7b-b5e4-7e2e029672dc,VMC Town Planning,Officer P,2024-03-08T14:08:50,Standard Fix,None,0,Yes,5,Work completed successfully.
a22060ea-4248-4c02-bf81-1b1b4472dbe6,e5d332b3-6020-424d-9083-88d2c27004e0,GETCO,Officer X,2024-01-27T12:22:43,Fuse Repair,Electrical Components,7901,Yes,5,Work completed successfully.
0613a6ae-f2f3-4f93-89e4-10471fb1804f,23f807e5-50c9-40e8-af02-baf7bda5fcde,VMC Water Works,Officer C,2025-01-09T23:28:36,Contamination Check,Chlorine Tablet,7508,Yes,5,Work completed successfully.
7510a36b-6c61-4016-b42c-197262f3f180,74a82d25-ff99-416c-b552-d409ff015bc4,VMC Solid Waste Mgmt,Officer Q,2024-12-30T00:38:06,Site Clearance,Fuel/Labor,535,Yes,5,Work completed successfully.
ddb5cd3c-fabd-4382-8ff6-302bd83440e0,b425bf42-e522-43ae-a442-9b454107b5d3,MGVCL (Power),Officer M,2025-11-09T04:32:12,Cable Jointing,Electrical Components,359,Yes,5,Work completed successfully.
051d6e6b-83f8-4fb2-8904-632f265c4aa9,5c74e938-783e-44c3-b59a-e64eb6446024,Animal Shelter NGO,Officer H,2025-05-01T06:10:07,Standard Fix,None,0,Yes,5,Work completed successfully.
a16c35f8-daa4-452f-a7eb-4c34b2762a5b,0b2a26ea-df05-461c-ae9e-e0e85c0bf96b,VMC Traffic Cell,Officer U,2024-01-23T21:41:16,Standard Fix,None,0,Yes,5,Work completed successfully.
f1225002-e636-48c4-85a8-a7ed16341931,160b2973-a1f3-4395-b6fd-73f5e0fa4d08,VMC Cattle Nuisance Control,Officer Z,2025-11-27T01:52:54,Standard Fix,None,0,No (Pending Check),5,Work completed successfully.
b9918bf8-4f41-4fca-a7f0-3a5d253fc8eb,e3e1ab06-8867-45c0-8ca2-1ddf2648f245,Hydraulic Dept,Officer W,2024-04-28T12:42:03,Leakage Plug,Valve,3734,Yes,4,Work completed successfully.
5a92461b-010d-46ef-b101-dc739dbf9d00,c3b5caa3-9cf1-438e-9f56-c34a9ad9e736,Hydraulic Dept,Officer B,2024-07-07T05:01:14,Leakage Plug,Clamp,5928,No (Pending Check),5,Work completed successfully.
da8e529a-7c6e-407e-899b-3c7db18ca8ab,6c3e31c4-fcd8-4678-ae47-c1b1a3298e36,VMC Solid Waste Mgmt,Officer I,2025-09-29T02:58:29,Site Clearance,Fuel/Labor,244,Yes,3,Citizen requested rework.
5f9e7fee-52c5-40e3-a2eb-eea5952c6204,5cf8b471-6849-4c25-b130-b7fabbf6e7a9,VMC Drainage Projects,Officer T,2025-02-04T07:54:38,Manhole Cover Replacement,Pipes,4427,Yes,4,Work completed successfully.
4ceb0e47-6207-46a3-89bb-281efffa0ce5,96bdd9f6-0d77-44de-b856-65c7292dbe1b,VMC Town Planning,Officer U,2024-04-15T22:56:16,Standard Fix,None,0,No (Pending Check),5,Work completed successfully.
bff93edd-155f-4924-a7ad-078fed55134a,bc75fe0b-0fc2-4b01-9ee1-d9f6d73f5b9a,VMC Roads Dept,Officer Y,2025-08-26T16:08:34,Resurfacing,Bitumen Mix,34495,Yes,4,Work completed successfully.
a96c2e5a-a0e4-4e4c-9804-4901bbe656f9,75fdea69-1dd4-4e60-b755-6cc6f92c371f,VMC Roads Dept,Officer H,2026-01-29T01:35:50,Pothole Filling,Bitumen Mix,46150,Yes,4,Work completed successfully.
4c428346-f31a-43c0-8bee-b103972b8401,5f904fb1-e7c3-4a06-b12b-fcad00e9b85e,MGVCL (Power),Officer L,2024-09-10T05:05:34,Transformer Maint,Electrical Components,6621,Yes,4,Work completed successfully.
93b0080b-d6ba-44f8-9daa-37ecd481eb09,0870305a-1193-4936-afef-99bb249336c5,Engineering Wing,Officer D,2024-04-18T09:25:08,Patch Work,Paver Blocks,40946,Yes,5,Work completed successfully.
210ed5f7-7831-4e47-b8fc-8d617ace9afb,c9103c96-9a51-4c27-8b1c-e035b8384b7c,GETCO,Officer Z,2025-08-04T13:52:27,Transformer Maint,Electrical Components,7661,No (Pending Check),5,Work completed successfully.
e26274ce-ae0c-4d57-9a79-beee617d1c6e,c5706fde-7011-46b7-9862-0fd1734b3bfb,MGVCL (Power),Officer F,2024-09-05T08:08:13,Transformer Maint,Electrical Components,9056,Yes,5,Work completed successfully.
e10f95dc-784e-4c60-ac99-b496a58aed8d,d3991fa2-2748-4ab2-807f-05ac34d1e6a7,VMC Traffic Cell,Officer N,2024-06-17T16:45:10,Standard Fix,None,0,Yes,4,Work completed successfully.
550ae3f4-5aef-4ffd-8a5c-88df86c810ce,eac36559-0e13-4bae-99c4-e9eca8086c51,Estate Dept,Officer L,2025-02-21T13:35:45,Standard Fix,None,0,No (Pending Check),5,Work completed successfully.
b2e272de-1c46-41cb-acf0-680f60f36d17,f4e51d2b-cfbf-4f52-a8e7-dd655896c758,MGVCL (Power),Officer M,2025-01-10T21:11:08,Fuse Repair,Electrical Components,7486,Yes,4,Work completed successfully.
7acbcd5f-f4e1-408e-8220-715e7ce89470,d8a5e533-e7c4-4b84-a74b-92850342c9e5,VMC Water Works,Officer H,2024-11-18T21:50:17,Leakage Plug,Clamp,5880,Yes,5,Work completed successfully.
50335eec-efd1-4ff5-b864-013c193e8aea,a9ec4efc-04a7-4cb4-8201-ccee93c717aa,Engineering Wing,Officer S,2024-09-18T16:55:26,Resurfacing,Bitumen Mix,2007,Yes,5,Work completed successfully.
c77b636d-121a-480d-bec2-209477a0e5ec,970bc9f5-69c6-40ef-ba64-f1cc338d3bbc,VMC Roads Dept,Officer T,2025-05-09T05:20:33,Pothole Filling,Paver Blocks,18285,Yes,4,Work completed successfully.
29ea4f7b-12b3-4578-9476-727313444020,2062adf9-3861-4674-9aa0-054d637d756f,VMC Solid Waste Mgmt,Officer D,2024-08-23T15:21:43,Site Clearance,Fuel/Labor,852,Yes,4,Work completed successfully.
d12e8baf-a778-4926-b085-220e2c6ae7c5,1a1c2b78-d30b-4a38-8fbd-30cd3e827c0d,Sewerage Board,Officer O,2024-09-21T06:10:04,Desilting,Concrete Cover,11220,Yes,5,Work completed successfully.
03cdd6f3-d068-493a-8264-3377f9b9ef7b,f9acbd1f-18aa-4051-a574-b844cdc5bb54,VMC Drainage Projects,Officer K,2025-03-01T00:04:14,Manhole Cover Replacement,Concrete Cover,11403,Yes,5,Work completed successfully.
41aa444a-53d7-4b12-abff-99e4f3e706cc,f598b1ef-6a97-49b4-b563-1a645cc6a56d,Contractor-ABC,Officer T,2025-11-07T10:21:35,Pole Fix,LED Driver,2401,No (Pending Check),4,Work completed successfully.
eb01971e-3009-4a1c-8ba8-1971c2efebe8,9c08ec3e-89e5-4560-a361-1c6ca44846e5,Animal Shelter NGO,Officer W,2025-08-15T22:48:58,Standard Fix,None,0,Yes,5,Work completed successfully.
4b18f304-f008-4262-ac2d-57364f068a2c,fbb9a852-6ebe-4650-953d-5e566e193f14,Contractor-XYZ,Officer P,2025-03-11T10:22:48,Site Clearance,Fuel/Labor,886,Yes,5,Work completed successfully.
6f85dc25-8d74-48ca-b4c5-f484cfbe3c16,a5b802b3-bcc3-4405-ae3e-5d4023bdf8d3,Animal Shelter NGO,Officer I,2024-06-16T15:39:29,Standard Fix,None,0,Yes,5,Work completed successfully.
ec799e54-d711-405e-a1aa-a75fa66bec25,e8295304-0e8b-4b1f-a4c6-21c087631eee,VMC Roads Dept,Officer O,2025-02-20T10:41:04,Resurfacing,Paver Blocks,27697,Yes,5,Work completed successfully.
441668d9-e806-4c1d-8f07-5c5750326f34,73c77707-8e0b-424b-a9f9-2085f0169c1a,VMC Town Planning,Officer H,2025-04-09T19:31:26,Standard Fix,None,0,Yes,5,Work completed successfully.
6cae9c85-c175-4d04-9b55-05f13cb94e6c,b7fbdf22-b6ad-484c-86e0-f41dacb4d2c2,VMC Electrical Dept,Officer F,2024-06-18T14:44:02,Pole Fix,LED Driver,697,Yes,5,Work completed successfully.
72d52a79-bed2-4aa5-a9c1-e44ea5ab1e79,4cdeef82-84d4-470d-ad0c-0ce930c85937,MGVCL (Power),Officer E,2024-06-15T20:27:58,Cable Jointing,Electrical Components,3255,Yes,5,Work completed successfully.
7a07306e-b504-4f22-b976-4b81ef74c07c,ee8f3cf8-84ef-4428-a2b2-cae0558c4fc7,VMC Water Works,Officer X,2025-03-05T02:42:21,Leakage Plug,Chlorine Tablet,1835,Yes,5,Work completed successfully.
7baf41da-77fd-4825-909d-eb4e8f004835,15b6f477-d377-4506-80b4-6465c4079192,VMC Roads Dept,Officer I,2025-05-18T21:30:56,Resurfacing,Cold Mix,39455,Yes,4,Work completed successfully.
1a9074b4-513e-4e23-88a0-6f532c3a69ca,c1142fbc-7165-4139-bb3e-bbfa5367ed12,VMC Water Works,Officer X,2024-01-21T20:21:38,Leakage Plug,Clamp,5207,Yes,4,Work completed successfully.
04a2715b-7f80-4a77-a459-d6d0b395ec37,c5229ae9-f700-42ff-bdf9-e522aa9d3db7,MGVCL (Power),Officer J,2024-11-30T01:08:50,Transformer Maint,Electrical Components,3845,Yes,5,Work completed successfully.
e7e90d30-3fb7-4f00-9648-602ba3c21fdf,952fd0d8-ab3e-461b-830b-23228b8af06b,VMC Electrical Dept,Officer B,2025-04-24T02:28:26,Pole Fix,Fuse,4153,No (Pending Check),5,Work completed successfully.
b1ebb1a3-e4b3-43a9-9462-0a95711b2e4c,2a6ed64a-c6c2-4c4c-8831-fbdf908813c4,Contractor-ABC,Officer A,2025-03-31T13:30:31,Bulb Replacement,LED Driver,3575,Yes,4,Work completed successfully.
b74fd1e4-5805-48af-b0b0-ba99769f141a,27611c02-a478-4961-91c9-8d1eceb7a716,Contractor-ABC,Officer V,2026-01-08T21:30:02,Wiring Repair,Fuse,3247,Yes,5,Work completed successfully.
cfb77aa0-acf6-4fe1-b6c6-92b1ea3ec69b,05bf814e-5987-4390-a062-ae6f142984bb,Traffic Police,Officer Z,2025-05-26T20:04:28,Standard Fix,None,0,Yes,4,Work completed successfully.
b37bdf3f-432c-4433-8e3b-0f49e9da45f4,da7002e2-9f81-4596-988d-6910ea9d6799,Sewerage Board,Officer X,2024-05-14T10:15:30,Desilting,Jetting Machine,5192,Yes,5,Work completed successfully.
a5bd8e4e-09f5-4c83-b03b-67b5fe2a719f,fe8b1954-2fda-4956-a4bc-a069504952c9,MGVCL (Power),Officer Q,2025-07-04T22:38:26,Transformer Maint,Electrical Components,8892,Yes,4,Work completed successfully.
e38693fe-52ca-4490-8256-dc97b39ed8c3,edb6eba1-1bec-454e-a34e-87b6a0ad211c,VMC Cattle Nuisance Control,Officer N,2024-06-17T23:37:26,Standard Fix,None,0,Yes,5,Work completed successfully.
1d1573ee-834c-4da9-904e-e693579430f5,aeb7e5f5-679a-4519-97cb-3bae18233f54,Engineering Wing,Officer Y,2024-06-08T03:34:29,Patch Work,Paver Blocks,45675,Yes,5,Work completed successfully.
d03c0e72-4788-4c82-8ab8-bf04fc929925,633eed1d-9fe3-42f2-a8be-7ea5ba2773d8,VMC Traffic Cell,Officer H,2024-02-21T12:01:16,Standard Fix,None,0,No (Pending Check),4,Work completed successfully.
7038b32f-6590-416b-8970-ab032fb6c825,2e9a5538-7fd5-4223-baec-096481ba772c,Contractor-ABC,Officer E,2024-03-06T00:26:18,Bulb Replacement,Cable,4226,No (Pending Check),4,Work completed successfully.
11cd2ac9-c310-4074-9397-0b690a26ba15,667eb0ff-764d-4421-b3a5-7e619cda8ed7,Contractor-ABC,Officer J,2025-09-29T12:39:36,Wiring Repair,Cable,2814,Yes,5,Work completed successfully.
44177ed2-d478-4370-9631-2ac368866201,7422781f-b37a-4a42-87ae-337a823118f1,Traffic Police,Officer Y,2024-02-23T00:38:59,Standard Fix,None,0,Yes,5,Work completed successfully.
8dffb048-3c46-4629-9b7c-3e776f223a83,829f7eb7-01ec-421e-9dcc-13a16eec2956,Sewerage Board,Officer A,2024-07-03T07:05:29,Desilting,Concrete Cover,12091,Yes,5,Work completed successfully.
d2c5d11b-dcab-452f-b90c-ed90131cf567,0e9a5fb9-6f9b-4e2d-b3d9-0f7c55a1625a,VMC Solid Waste Mgmt,Officer G,2025-10-19T19:27:01,Site Clearance,Fuel/Labor,782,Yes,5,Work completed successfully.
47c8f47e-911a-4dc4-8dd1-c6b35d90559c,0649836c-ff75-4560-81cf-f502ab2b1b60,VMC Water Works,Officer X,2024-04-19T11:43:37,Contamination Check,Chlorine Tablet,6599,Yes,5,Work completed successfully.
bd86e515-8e24-4c1a-9424-3954d72a2164,5d9ff787-86ef-4c3c-8a40-1a0b8a7359e1,VMC Roads Dept,Officer O,2025-12-29T16:34:29,Patch Work,Paver Blocks,5909,Yes,4,Work completed successfully.
bd1bf929-ece1-4396-a3f3-e7a0299e7c66,4a458a2f-2c43-4013-a5cc-5093cf86cb4a,VMC Water Works,Officer Q,2025-02-25T20:25:33,Contamination Check,Valve,6449,Yes,5,Work completed successfully.
a384a5e6-4f94-4236-be4d-6c6beef739bd,72465572-a3dc-42e9-8d32-e112176881ac,Contractor-ABC,Officer J,2025-01-02T20:30:45,Wiring Repair,Cable,937,Yes,5,Work completed successfully.
d3bf2a3e-6f31-47c3-8543-1b39c434752a,ec270574-d1bb-4a52-8e47-d0b91de7ecad,VMC Electrical Dept,Officer G,2024-05-19T22:23:11,Pole Fix,Cable,2151,Yes,4,Work completed successfully.
1497198b-2b06-4900-a8b3-b04e655ec209,68851c1d-c0eb-47ea-8ec7-515f28fa6414,GETCO,Officer Y,2024-09-21T13:50:45,Fuse Repair,Electrical Components,3666,No (Pending Check),5,Work completed successfully.
2f42d02d-52f0-4c97-8959-869b03b8d6b5,4bdd6563-29a2-47ba-8be2-30371c3c9a55,Hydraulic Dept,Officer S,2024-06-19T23:08:21,Contamination Check,Clamp,3105,Yes,5,Work completed successfully.
e8d0d0ca-b182-4a4a-be4e-5ec92379ce0e,1765099c-cf3e-4190-b3fd-c2ae78b8ad6a,VMC Traffic Cell,Officer U,2025-06-14T13:30:12,Standard Fix,None,0,Yes,3,Citizen requested rework.
60a08141-04e3-46fc-891c-69ec0006b962,208008fb-58f7-4449-9c6a-2fb1407a75f0,Estate Dept,Officer P,2024-07-27T20:06:58,Standard Fix,None,0,Yes,3,Citizen requested rework.
