id,timestamp,category,sub_category,zone,ward,latitude,longitude,description,source,status,severity,closed_timestamp,resolution_days
55dcfbd4-28ea-46f6-a5b4-c240da546335,2025-02-13T16:16:13.979938,Traffic,Traffic jam,West,Ward 15,22.324457578276167,73.1476208874254,Urgent help needed for traffic jam near Gotri.,Nagar Nigam App,In Progress,Medium,,
562799e4-8d0c-411d-a015-d510af637dbb,2025-11-02T14:10:56.979938,Encroachment,Footpath blocked,West,Ward 14,22.334165146243553,73.15171350931368,footpath blocked at Gorwa.,Nagar Nigam App,Open,Critical,,
7e907f13-bf51-4bfc-ba79-4f774cb243d3,2025-05-16T07:24:09.979938,Stray Animals,Stray dog menace,North,Ward 13,22.350180456597176,73.17445927261747,stray dog menace at Chhani.,Twitter,Open,Medium,,
1f6b1f81-2a7c-4ff2-9bdb-af2e1db48693,2025-07-20T07:35:41.979938,Road,Potholes,South,Ward 17,22.28138760491086,73.19018137451096,"Manjalpur has potholes, please check. Kids are playing nearby, dangerous.",Twitter,In Progress,Medium,,
2007e687-3b58-47f8-b527-b45a323cf7fb,2025-04-24T08:05:14.979938,Encroachment,Footpath blocked,East,Ward 1,22.30369985825325,73.20867302580909,"Please fix footpath blocked near Laheripura, it is causing problems. Kids are playing nearby, dangerous.",Nagar Nigam App,Resolved,Critical,2025-04-26T13:05:14.979938,2.21
611e2e93-1d6e-43ed-b9ef-8d36e9aa6b21,2025-08-04T21:36:03.979938,Stray Animals,Cattle on road,West,Ward 6,22.291241415365327,73.17203839126364,Severe cattle on road observed near Akota. Very bad smell.,Website,Open,Critical,,
8d9cb7cb-c191-4e3b-88bb-0252ed5532b1,2025-03-01T13:26:10.979938,Water,Low pressure,West,Ward 11,22.289852247950858,73.12575317072294,low pressure at Vasna-Bhayli.,WhatsApp,Resolved,Critical,2025-03-02T11:26:10.979938,0.92
3c483f36-daf7-4d86-8e96-a2dfec9d3682,2026-01-16T15:28:46.979938,Road,Potholes,South,Ward 16,22.24016302002879,73.21563972013087,Urgent help needed for potholes near Tarsali.,Call Center,In Progress,Low,,
a4c41b57-4643-490f-bd1d-8022adb5ef48,2025-03-15T09:46:52.979938,Road,Potholes,South,Ward 16,22.242527891852667,73.21990698737012,Urgent help needed for potholes near Tarsali. Very bad smell.,Twitter,Resolved,Critical,2025-03-18T23:46:52.979938,3.58
efa20474-6e0a-45d6-8956-4733404d54b0,2025-10-18T03:36:41.979938,Road,Resurfacing needed,North,Ward 8,22.307552004681156,73.19154285824162,Facing resurfacing needed daily at Nagarwada.,Nagar Nigam App,In Progress,Critical,,
6932bd77-2896-46a3-bc8b-e08c3ab96131,2025-04-10T00:06:27.979938,Garbage,Burning garbage,West,Ward 6,22.290399303884364,73.17138853669069,burning garbage since last 3 days in Akota area.,Website,Resolved,Critical,2025-04-20T19:06:27.979938,10.79
a13c2c0d-1046-4c77-8838-9d0abf24d433,2025-10-29T04:46:00.979938,Traffic,Wrong side driving,West,Ward 10,22.317777217213795,73.1634508507958,Urgent help needed for wrong side driving near Subhanpura.,WhatsApp,Closed,Medium,2025-11-03T16:46:00.979938,5.5
d6074e0d-7af5-4f91-972b-af5c29bdb47d,2025-09-12T14:12:13.979938,Road,Broken divider,Central,Ward 5,22.30011236738276,73.19854183189359,broken divider at Raopura.,Twitter,In Progress,High,,
6913898c-d062-4f8e-ac45-f6e941c950b4,2025-04-09T19:56:20.979938,Water,Contaminated water,West,Ward 6,22.30638177528223,73.17697655455977,contaminated water at Akota.,Website,Closed,Critical,2025-04-15T04:56:20.979938,5.38
d15f1831-8593-4c59-89ec-e82a1f1aa182,2025-12-04T08:13:44.979938,Water,Low pressure,North,Ward 2,22.33588594565453,73.21955615574312,"Harni has low pressure, please check.",Twitter,In Progress,Medium,,
467bf5b5-7ad7-482d-a425-16b2bbcb4be7,2025-02-14T14:36:39.979938,Water,Low pressure,East,Ward 1,22.291285452767912,73.20785843637567,"Laheripura has low pressure, please check.",Twitter,Closed,Critical,2025-02-16T04:36:39.979938,1.58
efdc4d9b-c22f-4df1-8a62-40af56bd2fc7,2025-12-07T18:43:44.979938,Streetlight,Light not working,East,Ward 3,22.30980938364344,73.39355213174969,"Please fix light not working near Waghodia Road, it is causing problems.",WhatsApp,Open,High,,
e48f58f7-8c7c-4482-91f5-65e87807650f,2025-08-06T05:19:04.979938,Garbage,Overflowing dustbin,West,Ward 10,22.315123563185363,73.15199158294618,"Subhanpura has overflowing dustbin, please check. Kids are playing nearby, dangerous.",Nagar Nigam App,Open,Critical,,
c8f551df-9eae-4215-8f78-d880df6e7506,2025-10-18T11:56:50.979938,Road,Broken divider,East,Ward 3,22.30363121611658,73.40181959568719,Severe broken divider observed near Waghodia Road. Very bad smell.,Website,Resolved,Medium,2025-10-20T14:56:50.979938,2.12
d4e3b305-2cf0-47fe-b6c3-ac8973520b07,2025-06-20T08:34:51.979938,Road,Resurfacing needed,North,Ward 8,22.320907248756594,73.19483420287742,resurfacing needed reported multiple times but no action at Nagarwada.,Website,Closed,High,2025-06-25T15:34:51.979938,5.29
e4df3d77-9404-4d3c-b486-4adc1a95b44c,2025-11-14T21:15:03.979938,Stray Animals,Cattle on road,West,Ward 15,22.319077011422973,73.1498754366986,"cattle on road since last 3 days in Gotri area. Kids are playing nearby, dangerous.",Website,Closed,High,2025-11-23T00:15:03.979938,8.12
1d798540-2259-445d-afff-915279bb8213,2025-08-28T02:33:33.979938,Road,Broken divider,South,Ward 18,22.248860112121754,73.18427848527321,Facing broken divider daily at Maneja.,Nagar Nigam App,Closed,Medium,2025-09-06T10:33:33.979938,9.33
1de288b7-f0d4-431d-9dd0-3fe796cbd02d,2025-10-19T17:17:41.979938,Traffic,Wrong side driving,South,Ward 4,22.279291383276362,73.1952433485021,"wrong side driving since last 3 days in Pratapnagar area. Kids are playing nearby, dangerous.",Call Center,In Progress,Critical,,
a48a69c9-e7b9-4a7a-96da-b6e23c467857,2025-02-09T22:45:41.979938,Road,Resurfacing needed,West,Ward 14,22.344778880157296,73.15148837876104,Severe resurfacing needed observed near Gorwa.,Website,In Progress,High,,
d3014277-d20c-4884-95d8-6f0f4e1375a3,2025-09-26T20:28:55.979938,Stray Animals,Cattle on road,Central,Ward 5,22.30831861600846,73.19790607252307,"Facing cattle on road daily at Raopura. Kids are playing nearby, dangerous.",Nagar Nigam App,Resolved,High,2025-10-04T01:28:55.979938,7.21
c6287952-315f-4211-9a21-12bc3861dd6e,2025-10-02T04:16:49.979938,Drainage,Open manhole,West,Ward 15,22.325378301646328,73.14893973457947,"Gotri has open manhole, please check.",Nagar Nigam App,Closed,High,2025-10-11T22:16:49.979938,9.75
6341f0ab-29a5-42c6-8645-14d0636efd52,2025-11-15T07:58:30.979938,Streetlight,Light not working,South,Ward 12,22.252548043618177,73.20338987734883,Facing light not working daily at Makarpura.,WhatsApp,Closed,Low,2025-11-27T16:58:30.979938,12.38
82860f2a-c81e-40a2-886c-11f1730fc2db,2025-07-27T19:23:59.979938,Drainage,Open manhole,West,Ward 6,22.303533577235306,73.17587458469251,"Please fix open manhole near Akota, it is causing problems.",Twitter,Resolved,Medium,2025-07-29T12:23:59.979938,1.71
3416f625-edd4-4861-ac37-d36199627623,2025-04-29T03:40:41.979938,Garbage,Dead animal on road,South,Ward 12,22.259085467468424,73.2018756677622,"Please fix dead animal on road near Makarpura, it is causing problems. Very bad smell.",Twitter,Closed,Medium,2025-05-01T21:40:41.979938,2.75
2dc6b6c8-803c-4fac-bbcc-d6dd59fe9f50,2025-09-02T08:16:20.979938,Encroachment,Hawkers on road,West,Ward 6,22.301925819656365,73.17667061692676,Facing hawkers on road daily at Akota. Very bad smell.,Twitter,Closed,Critical,2025-09-09T20:16:20.979938,7.5
b01d2a5a-5588-4590-b6d9-fc427864aa7d,2025-05-30T00:58:15.979938,Garbage,Dead animal on road,West,Ward 6,22.29646651621268,73.17396822049375,Severe dead animal on road observed near Akota.,WhatsApp,Resolved,Low,2025-06-05T09:58:15.979938,6.38
83f66fcf-7063-43c1-b70e-7db998710888,2025-12-23T14:29:19.979938,Streetlight,Blinking light,South,Ward 18,22.238476811972237,73.1831828259665,"Please fix blinking light near Maneja, it is causing problems.",Nagar Nigam App,Open,Critical,,
85cca693-3887-4db5-9904-f438214c8eb1,2025-10-19T03:49:29.979938,Drainage,Overflowing manhole,East,Ward 3,22.2947869772234,73.38919474334962,overflowing manhole at Waghodia Road.,Nagar Nigam App,Closed,Low,2025-10-30T07:49:29.979938,11.17
24d472c5-faec-4ae2-90fd-a0e3a0720893,2025-08-29T03:39:12.979938,Drainage,Bad smell,East,Ward 9,22.319553186492772,73.230860786633,bad smell since last 3 days in Ajwa Road area.,Website,Resolved,High,2025-08-30T15:39:12.979938,1.5
5f488a58-e28e-4ad9-84df-43ecc58ffc1a,2025-11-01T09:33:00.979938,Traffic,Traffic jam,South,Ward 16,22.255517780679604,73.21548250873101,"Please fix traffic jam near Tarsali, it is causing problems.",Twitter,Open,High,,
5264029a-c7f3-42c3-ae0a-7a7bae30a2c8,2025-07-01T14:55:47.979938,Drainage,Open manhole,North,Ward 8,22.311899641892875,73.20486073066137,Urgent help needed for open manhole near Nagarwada.,Call Center,In Progress,Critical,,
2bec0574-4cd8-4d7b-a688-064ef6c8d751,2025-12-28T04:57:45.979938,Stray Animals,Cattle on road,West,Ward 11,22.28033380815852,73.12687382021605,Facing cattle on road daily at Vasna-Bhayli.,Twitter,Open,Low,,
82d166d8-e98f-469b-a821-487a91869995,2025-04-09T07:44:12.979938,Traffic,Wrong side driving,West,Ward 14,22.325511150693124,73.15324856871523,wrong side driving since last 3 days in Gorwa area.,WhatsApp,Open,High,,
4ff5bc15-8048-4bc3-b397-d613372c2a0b,2025-08-06T14:01:14.979938,Encroachment,Illegal construction,West,Ward 15,22.319781285244208,73.15154215778043,"Please fix illegal construction near Gotri, it is causing problems.",Twitter,Closed,High,2025-08-19T17:01:14.979938,13.12
8932ef8d-c249-45ec-8069-672a3197250a,2025-10-30T10:51:57.979938,Garbage,Burning garbage,South,Ward 18,22.23374428678745,73.19446752064927,burning garbage reported multiple times but no action at Maneja.,Twitter,Resolved,Critical,2025-11-02T01:51:57.979938,2.62
f893e38d-c794-4e46-b4e9-10e85dd5efe6,2025-04-03T15:09:15.979938,Garbage,Overflowing dustbin,West,Ward 15,22.333802365478043,73.1400718267435,Facing overflowing dustbin daily at Gotri.,Nagar Nigam App,Open,High,,
b6bf033e-bc48-4069-878b-5b77ff0f48fc,2025-06-16T04:32:09.979938,Stray Animals,Cattle on road,East,Ward 3,22.301810482536744,73.40737550077431,cattle on road at Waghodia Road. Very bad smell.,WhatsApp,Open,High,,
8aca9955-bd16-4b89-918a-2a99e7e25d07,2025-10-12T03:24:09.979938,Encroachment,Illegal construction,West,Ward 15,22.31915877309222,73.13532281621862,"Facing illegal construction daily at Gotri. Kids are playing nearby, dangerous.",Website,In Progress,Medium,,
954ab52f-3919-4d4a-9b60-97dc032a9ed3,2025-03-27T14:08:51.979938,Encroachment,Illegal construction,West,Ward 11,22.284377319839397,73.12703365510824,Facing illegal construction daily at Vasna-Bhayli.,WhatsApp,Open,Critical,,
e9611e5f-ed91-4bf0-bd66-dd902e58d1c7,2026-01-26T17:43:46.979938,Road,Resurfacing needed,East,Ward 9,22.3248445017352,73.24784099366322,Urgent help needed for resurfacing needed near Ajwa Road.,Call Center,Resolved,Critical,2026-01-29T20:51:44.979945,12.12
9b5e4ba4-9ac5-4179-9dee-0043e99ea1cc,2025-10-07T02:23:18.979938,Drainage,Overflowing manhole,West,Ward 10,22.31860177308887,73.15743839830412,"Please fix overflowing manhole near Subhanpura, it is causing problems.",Call Center,Closed,High,2025-10-08T16:23:18.979938,1.58
8f414b7f-e67c-46f3-bc7f-b41c7dded207,2025-04-20T04:07:48.979938,Traffic,Illegal parking,East,Ward 9,22.328146213117837,73.24331041563615,"Please fix illegal parking near Ajwa Road, it is causing problems.",WhatsApp,Closed,Low,2025-04-29T16:07:48.979938,9.5
eeec26e9-bac5-4870-ae0b-04d53d566459,2025-09-18T23:52:17.979938,Stray Animals,Stray dog menace,South,Ward 12,22.2614865778535,73.1917417234601,stray dog menace since last 3 days in Makarpura area.,Nagar Nigam App,Closed,High,2025-09-24T21:52:17.979938,5.92
00e545af-523c-4bc1-a769-b5ca74e74a59,2025-04-05T09:48:18.979938,Garbage,Dead animal on road,North,Ward 13,22.35965036934711,73.18051112581875,Severe dead animal on road observed near Chhani.,Call Center,Open,High,,
aa3bf01e-f89e-4124-a326-3b7fce4adcda,2026-01-29T10:30:01.979938,Drainage,Open manhole,South,Ward 4,22.279524008233714,73.20412796827122,open manhole since last 3 days in Pratapnagar area.,WhatsApp,In Progress,Critical,,
bc5a38cf-04a8-45f4-a175-2f36faba3493,2025-03-04T10:20:48.979938,Streetlight,Dark spot,East,Ward 1,22.297367192749274,73.20139903563911,dark spot since last 3 days in Laheripura area.,Call Center,Open,Critical,,
ea2f9e58-0b45-4ea9-8ec6-95e8e88441d8,2025-08-26T05:52:03.979938,Water,Pipeline leakage,South,Ward 16,22.242643918555714,73.2041967659999,pipeline leakage reported multiple times but no action at Tarsali.,WhatsApp,Closed,Low,2025-09-08T23:52:03.979938,13.75
abfad8c6-083e-49b9-a8f6-822f4dbd9cc9,2025-10-20T08:39:19.979938,Garbage,Garbage not collected,North,Ward 19,22.325612092848598,73.19962967097214,Facing garbage not collected daily at Sama.,Call Center,Closed,High,2025-10-22T01:39:19.979938,1.71
c1b67647-ca45-4e24-81c8-209dab1016f8,2026-01-17T06:12:38.979938,Stray Animals,Cattle on road,West,Ward 15,22.315931634120346,73.14202836251994,Facing cattle on road daily at Gotri. Very bad smell.,Nagar Nigam App,Open,Medium,,
d057728c-b90f-4f64-89a2-1cce596f7321,2025-05-02T12:50:26.979938,Water,Low pressure,East,Ward 9,22.320789917258313,73.24776447088625,low pressure at Ajwa Road. Very bad smell.,WhatsApp,Open,Low,,
b1089776-8d10-4ef5-ad8a-4278713395b0,2025-11-27T15:21:33.979938,Streetlight,Light not working,West,Ward 14,22.32957540781285,73.15072260398671,light not working since last 3 days in Gorwa area.,WhatsApp,Closed,Critical,2025-12-03T00:21:33.979938,5.38
2f045006-01f2-45a7-aa15-6196428835f9,2025-08-16T05:23:16.979938,Stray Animals,Cattle on road,South,Ward 16,22.25671002091469,73.20091556265243,Facing cattle on road daily at Tarsali.,Website,Open,Medium,,
8bae015a-e404-4e39-bcd2-b14bb0d7e65b,2025-08-25T17:09:28.979938,Traffic,Traffic jam,North,Ward 8,22.305974095388276,73.19390637381717,"Nagarwada has traffic jam, please check.",Nagar Nigam App,Open,Low,,
220b87fa-3f12-4d95-9450-e381ff671f4f,2025-10-18T08:27:16.979938,Garbage,Dead animal on road,North,Ward 7,22.328291815972754,73.18555550646015,"Please fix dead animal on road near Fatehgunj, it is causing problems. Kids are playing nearby, dangerous.",Call Center,Closed,Low,2025-10-19T07:27:16.979938,0.96
1764e0bf-d9f3-4056-bf9f-621f1640a4f5,2025-03-23T21:02:19.979938,Drainage,Clogged drain,West,Ward 10,22.327837891319113,73.15816991205452,Urgent help needed for clogged drain near Subhanpura.,Call Center,Resolved,Medium,2025-04-01T21:02:19.979938,9.0
4b3735ea-e546-43b7-97cc-e6e171ab19e5,2025-02-09T07:44:10.979938,Stray Animals,Cattle on road,South,Ward 12,22.248685810761323,73.19275327905972,"Makarpura has cattle on road, please check.",Nagar Nigam App,Closed,High,2025-02-13T20:44:10.979938,4.54
093b8667-d6fa-4c57-93d3-60e8e699d367,2025-04-01T01:39:40.979938,Traffic,Wrong side driving,South,Ward 16,22.256715385801257,73.21581055824122,"Tarsali has wrong side driving, please check.",Nagar Nigam App,Resolved,High,2025-04-11T19:39:40.979938,10.75
23bf871c-4b2b-49d6-a4bc-1894476b4da2,2025-10-03T11:34:41.979938,Water,No water supply,North,Ward 2,22.353907548137332,73.20581373281526,"Harni has no water supply, please check.",Nagar Nigam App,Open,Critical,,
f2b89553-e0c3-4746-b286-091acc15971b,2025-03-13T10:14:13.979938,Water,Low pressure,North,Ward 2,22.33626632411005,73.20716840687422,low pressure at Harni.,Nagar Nigam App,Resolved,Low,2025-03-21T22:14:13.979938,8.5
0a2b00af-f5af-43a3-8d5d-d7d18f00541c,2025-03-30T19:20:10.979938,Traffic,Illegal parking,West,Ward 10,22.327250739753744,73.16333774606021,Severe illegal parking observed near Subhanpura.,Nagar Nigam App,Resolved,Medium,2025-04-05T09:20:10.979938,5.58
9aaca7e8-3679-45b8-8a52-66b100275a4d,2025-01-30T20:10:38.979938,Streetlight,Pole damaged,South,Ward 4,22.28881075850354,73.2062299613604,Severe pole damaged observed near Pratapnagar.,Website,In Progress,Critical,,
6366ca35-abe0-4cfc-b132-3c12752ec0b2,2025-05-30T23:27:38.979938,Stray Animals,Cattle on road,East,Ward 9,22.317714905345078,73.24176098579193,cattle on road since last 3 days in Ajwa Road area.,Nagar Nigam App,Resolved,Medium,2025-06-03T12:27:38.979938,3.54
7ce126ed-044f-484a-948f-2818be2e083e,2025-03-24T05:01:40.979938,Stray Animals,Cattle on road,South,Ward 16,22.242473593006245,73.20429451975166,Urgent help needed for cattle on road near Tarsali.,Twitter,Resolved,Critical,2025-03-30T13:01:40.979938,6.33
ca053499-b7fb-49ff-a993-5918a071bad8,2025-02-17T23:59:41.979938,Traffic,Wrong side driving,East,Ward 3,22.310907550010196,73.4062287520105,wrong side driving at Waghodia Road.,WhatsApp,Closed,High,2025-02-24T06:59:41.979938,6.29
07d9a27e-abe7-4f05-b315-e0121b8c1e66,2025-07-06T08:46:45.979938,Garbage,Overflowing dustbin,North,Ward 13,22.350287550814688,73.17767300133235,overflowing dustbin reported multiple times but no action at Chhani.,Nagar Nigam App,Resolved,Low,2025-07-09T17:46:45.979938,3.38
2e9bd1be-2baa-4639-a67d-99c42c826b95,2025-08-31T05:22:53.979938,Stray Animals,Cattle on road,South,Ward 17,22.27816155172101,73.19903067090131,"Manjalpur has cattle on road, please check.",WhatsApp,Resolved,Medium,2025-09-03T05:22:53.979938,3.0
83f28610-a173-4d1b-8a3f-5632488309fd,2025-05-02T05:57:23.979938,Streetlight,Light not working,North,Ward 19,22.327114827058146,73.18687895307582,light not working at Sama.,Twitter,Closed,Medium,2025-05-07T15:57:23.979938,5.42
59304d9b-8ad3-454e-805e-f3aba17d85dd,2025-01-31T15:04:05.979938,Drainage,Open manhole,East,Ward 1,22.3060855189508,73.20377453941025,"Please fix open manhole near Laheripura, it is causing problems. Very bad smell. Kids are playing nearby, dangerous.",Call Center,Closed,Critical,2025-02-03T17:04:05.979938,3.08
a9b8e8c8-fc06-424c-8905-599200c9f352,2025-10-23T05:02:25.979938,Streetlight,Blinking light,North,Ward 8,22.316808260558922,73.19845265511444,Severe blinking light observed near Nagarwada.,Nagar Nigam App,In Progress,Medium,,
abc89258-7af5-4d7f-9290-cbc041712453,2026-01-25T15:50:51.979938,Garbage,Overflowing dustbin,South,Ward 4,22.29674405796496,73.20268393093617,"Pratapnagar has overflowing dustbin, please check.",Nagar Nigam App,Resolved,High,2026-01-29T20:51:44.979945,11.0
703c115f-d293-4aa5-bdaf-96134ea6b957,2025-04-02T16:53:15.979938,Encroachment,Hawkers on road,South,Ward 4,22.282476120039863,73.20369537282946,Severe hawkers on road observed near Pratapnagar.,Website,In Progress,Low,,
ee0713b6-b5f0-4dc5-b324-9e0baebb3dbd,2025-11-29T08:39:29.979938,Water,Pipeline leakage,South,Ward 17,22.28043618475422,73.2033189973939,"Manjalpur has pipeline leakage, please check.",Call Center,Resolved,Critical,2025-12-10T17:39:29.979938,11.38
0596bf10-830a-47ad-9bcb-2a2770e9dace,2025-05-15T04:06:43.979938,Stray Animals,Stray dog menace,East,Ward 1,22.30132593077342,73.20023845530258,stray dog menace at Laheripura.,WhatsApp,In Progress,High,,
db491b3a-34a6-42e2-940b-27c8399ba3c2,2025-06-30T04:46:22.979938,Water,No water supply,North,Ward 8,22.30737387072068,73.20670197927522,no water supply since last 3 days in Nagarwada area.,Call Center,Closed,Low,2025-07-09T12:46:22.979938,9.33
677b147c-6d86-434a-a4d3-d152139de573,2025-03-13T18:51:55.979938,Drainage,Clogged drain,West,Ward 15,22.32600629966315,73.1549855545139,"Gotri has clogged drain, please check.",Website,Open,Critical,,
454042a7-7f4f-49fc-a82b-0940e3d1f17f,2025-03-10T18:21:06.979938,Road,Illegal speed breaker,West,Ward 10,22.33079898867101,73.16792596963111,Facing illegal speed breaker daily at Subhanpura.,Twitter,Closed,Medium,2025-03-23T00:21:06.979938,12.25
1702da9a-a645-42ad-ab95-36f9b4dadb5e,2025-06-04T19:46:32.979938,Stray Animals,Cattle on road,East,Ward 3,22.304892731829465,73.39315663393667,"Waghodia Road has cattle on road, please check.",WhatsApp,Resolved,Critical,2025-06-09T08:46:32.979938,4.54
d022636b-8a43-450f-852b-2b9ad6d9b5c5,2025-08-20T00:50:49.979938,Water,Contaminated water,South,Ward 16,22.25888336030204,73.20709083272779,"Tarsali has contaminated water, please check.",Twitter,Resolved,Critical,2025-08-22T08:50:49.979938,2.33
65408982-438e-414a-b3b3-5974a3a48c9b,2026-01-18T15:21:40.979938,Encroachment,Illegal construction,West,Ward 10,22.32358527933114,73.15831095372457,Facing illegal construction daily at Subhanpura.,Website,In Progress,High,,
3d36e4f0-198e-480f-87ac-e06fc87ad780,2026-01-19T08:39:51.979938,Road,Resurfacing needed,South,Ward 17,22.284940547703954,73.19162657512436,Facing resurfacing needed daily at Manjalpur.,WhatsApp,Open,Low,,
3d1e4556-4869-4640-a33d-a792b6ec59da,2025-05-29T18:44:19.979938,Encroachment,Footpath blocked,North,Ward 19,22.33120308559859,73.19474132029815,footpath blocked reported multiple times but no action at Sama.,Twitter,Closed,Low,2025-06-08T07:44:19.979938,9.54
3718b562-600e-450f-8489-71b4f67d4efa,2026-01-29T16:41:58.979938,Traffic,Traffic signal not working,West,Ward 10,22.317447116883862,73.15705741984655,Severe traffic signal not working observed near Subhanpura.,WhatsApp,In Progress,High,,
a0dfb436-5dcb-452e-a343-1f0a867942a2,2025-05-23T01:02:01.979938,Drainage,Open manhole,North,Ward 19,22.336682891905642,73.18933338070146,"Sama has open manhole, please check.",Call Center,Open,Critical,,
3daddb63-f83a-43d5-9e9a-713748657b00,2025-11-24T15:14:14.979938,Drainage,Overflowing manhole,North,Ward 8,22.32263672233914,73.20078694070281,Severe overflowing manhole observed near Nagarwada.,Twitter,Closed,High,2025-12-08T06:14:14.979938,13.62
0d86e57a-de86-439b-82ea-ab1f937fa320,2025-08-29T19:49:05.979938,Streetlight,Dark spot,North,Ward 7,22.315934380832623,73.19537618297123,"Urgent help needed for dark spot near Fatehgunj. Kids are playing nearby, dangerous.",WhatsApp,Resolved,High,2025-08-30T03:49:05.979938,0.33
7b9185b4-b954-4f70-9a80-e893cef884a6,2025-09-01T16:05:41.979938,Drainage,Clogged drain,West,Ward 11,22.28599838896119,73.12787590043222,Urgent help needed for clogged drain near Vasna-Bhayli.,Website,Resolved,High,2025-09-05T05:05:41.979938,3.54
8148192f-11c3-4bc6-8359-f837c8cbd7e8,2025-09-18T03:45:37.979938,Encroachment,Illegal construction,North,Ward 8,22.31479304035641,73.19481926586305,Facing illegal construction daily at Nagarwada.,Twitter,In Progress,Low,,
d087fcb8-f2af-4c87-97c0-bb12ff4f71d9,2025-04-11T05:01:23.979938,Stray Animals,Stray dog menace,West,Ward 15,22.322904692980757,73.13561731733328,"Gotri has stray dog menace, please check. Kids are playing nearby, dangerous.",Website,Closed,Critical,2025-04-24T18:01:23.979938,13.54
a1b02386-9b42-48e3-baf3-efa429faad8a,2025-04-17T22:46:01.979938,Stray Animals,Cattle on road,North,Ward 19,22.332372245039988,73.19001494527974,cattle on road at Sama.,Nagar Nigam App,Open,Critical,,
8e1337f2-6951-40fe-bb62-e08e9fa25b14,2025-05-11T06:32:01.979938,Road,Broken divider,West,Ward 15,22.318049346616828,73.13671927419621,Severe broken divider observed near Gotri.,WhatsApp,Open,Low,,
8640e0f1-1d4c-4899-8776-8ae50d4abf17,2025-11-07T01:13:02.979938,Traffic,Wrong side driving,North,Ward 8,22.31230729170363,73.19022983573612,wrong side driving at Nagarwada.,Call Center,In Progress,Critical,,
44077c8f-61e1-4bc1-a803-6e8da9505524,2025-02-20T07:08:39.979938,Garbage,Overflowing dustbin,West,Ward 6,22.29361661707124,73.1578200695618,Severe overflowing dustbin observed near Akota.,Website,Open,Critical,,
482fb090-5cff-4d08-a3f8-6bb8b413b99f,2025-04-25T21:20:19.979938,Encroachment,Hawkers on road,South,Ward 12,22.24745201205502,73.186813224243,"Please fix hawkers on road near Makarpura, it is causing problems. Very bad smell.",Twitter,Resolved,High,2025-04-29T23:20:19.979938,4.08
f3f2d04e-dae5-41a5-b433-2edd04a4fa7a,2025-02-02T12:05:08.979938,Encroachment,Hawkers on road,West,Ward 11,22.275169158659406,73.13285157036653,Facing hawkers on road daily at Vasna-Bhayli.,Twitter,In Progress,Critical,,
671ce45c-f178-4dbf-bdb9-eb7472eb906a,2025-04-19T22:21:22.979938,Stray Animals,Cattle on road,North,Ward 8,22.313389758297838,73.1952741855489,cattle on road at Nagarwada.,Website,Open,High,,
56859aeb-4cc0-48f6-a7e0-0eed71b81fce,2025-08-16T15:21:57.979938,Streetlight,Blinking light,Central,Ward 5,22.295772068427095,73.19985866980343,"Urgent help needed for blinking light near Raopura. Kids are playing nearby, dangerous.",Twitter,Resolved,Critical,2025-08-23T11:21:57.979938,6.83
4a22d7fb-be94-490f-8db3-e96bcf85f0c2,2025-12-18T03:50:33.979938,Traffic,Illegal parking,South,Ward 12,22.249149701408633,73.19019251586633,illegal parking reported multiple times but no action at Makarpura.,WhatsApp,Open,High,,
0f61d038-7cc1-487b-b5ba-22f56880e0ab,2025-02-01T11:55:56.979938,Encroachment,Hawkers on road,East,Ward 9,22.316372588988614,73.23990695912096,Facing hawkers on road daily at Ajwa Road.,WhatsApp,In Progress,High,,
48c88292-2179-4c27-8757-9f3fd222c0e1,2025-08-05T19:14:10.979938,Drainage,Clogged drain,South,Ward 18,22.235531551368897,73.19215033215723,clogged drain since last 3 days in Maneja area.,WhatsApp,Resolved,Low,2025-08-07T06:14:10.979938,1.46
8cf05d17-c04e-48b8-bbde-2ea519d031cd,2025-12-21T06:37:33.979938,Streetlight,Pole damaged,East,Ward 3,22.309330721240208,73.38878151816455,"Please fix pole damaged near Waghodia Road, it is causing problems.",Twitter,Resolved,High,2025-12-22T07:37:33.979938,1.04
b7a46553-2f98-4cb7-b3ca-36b57e4b83d0,2025-07-29T01:02:56.979938,Streetlight,Light not working,North,Ward 8,22.317905221880917,73.19848748681189,light not working at Nagarwada.,Nagar Nigam App,Closed,Low,2025-07-29T16:02:56.979938,0.62
2971ea31-1307-40bf-aa5f-1b6a07e15c16,2025-05-21T20:43:56.979938,Garbage,Garbage not collected,North,Ward 13,22.35974770754654,73.18857247299805,"Please fix garbage not collected near Chhani, it is causing problems.",Call Center,Open,Critical,,
944d568c-b665-4213-9e0b-204e6b8d571c,2025-07-18T06:46:20.979938,Traffic,Traffic signal not working,West,Ward 10,22.322659006149568,73.15060158119341,traffic signal not working reported multiple times but no action at Subhanpura.,Twitter,Resolved,Low,2025-07-24T23:46:20.979938,6.71
4b7a27e8-f3a8-443a-8937-db60305aa76c,2025-08-09T03:42:10.979938,Garbage,Dead animal on road,North,Ward 2,22.348183113153247,73.22386636092072,dead animal on road reported multiple times but no action at Harni.,WhatsApp,Closed,High,2025-08-21T22:42:10.979938,12.79
57d5bcef-7f66-45b8-b9c4-f6fa3f2ee7bf,2025-05-31T19:11:13.979938,Stray Animals,Stray dog menace,South,Ward 16,22.240839219266267,73.21864464537029,stray dog menace at Tarsali.,Website,Open,Medium,,
