incident_id,timestamp,type,location_name,latitude,longitude,description,severity,source,status
fb67ccaa-eade-42cb-9d68-8555a2f06dbf,2026-01-10T15:01:31.003535,Accident,Dairy Den Circle,22.31214784475973,73.18633530200833,Collision reported near Dairy Den Circle. EXPECT DELAYS.,Critical,Twitter,Resolved
21e137f6-5bcd-4ce6-b025-e0d370f6b2d5,2025-11-03T17:27:48.003535,VIP Movement,Sama Savli Crossroad,22.35013694505769,73.2001665049351,Traffic diversion at Sama Savli Crossroad for VIP convoy.,Major,Twitter,Resolved
9a5518d1-0f6b-456f-8b53-df279f3cdaf0,2025-12-20T13:35:33.003535,Heavy Traffic,Dairy Den Circle,22.312044170799165,73.1868995623137,Heavy Traffic reported at Dairy Den Circle.,Critical,CCTV Analysis,Resolved
70251747-1960-492f-9175-7c7cf2edd105,2025-11-24T19:53:05.003535,Vehicle Breakdown,L&T Circle,22.31428055352907,73.20552805742201,Stalled vehicle blocking one lane at L&T Circle.,Moderate,Twitter,Resolved
35726677-a102-4f6a-8e10-cab55678f8a1,2025-12-28T13:46:30.003535,Vehicle Breakdown,Gotri Crossroad,22.32541615378955,73.14478457394635,Stalled vehicle blocking one lane at Gotri Crossroad.,Minor,Twitter,Resolved
24af017f-5844-4a19-9118-935f4db379a9,2025-11-30T03:33:04.003535,Road Closure,Amitnagar Circle,22.33615775094524,73.19468631142533,Road Closure reported at Amitnagar Circle.,Critical,Traffic Police Feed,Resolved
d5611f17-082c-4c3b-91a5-ccfc03f6c3f4,2026-01-08T20:00:44.003535,Accident,Gotri Crossroad,22.324780296039112,73.14502998134914,Collision reported near Gotri Crossroad. EXPECT DELAYS.,Critical,User Report (Waze-style),Resolved
162190e1-1974-4357-9094-e1a9a0428b33,2026-01-19T08:32:44.003535,Accident,Akshar Chowk,22.288809307059772,73.17146276985174,Collision reported near Akshar Chowk. EXPECT DELAYS.,Major,CCTV Analysis,Resolved
7e839b22-bf66-4341-8803-ae32751386d5,2025-12-03T09:22:27.003535,Heavy Traffic,Amitnagar Circle,22.336884013142043,73.19539488238574,Heavy Traffic reported at Amitnagar Circle.,Moderate,Traffic Police Feed,Resolved
11a17ddc-0ebd-4d60-a168-d79444dae3b4,2026-01-14T04:00:15.003535,Construction Work,Susen Tarsali Ring Road,22.255655071482423,73.21532360836039,Construction Work reported at Susen Tarsali Ring Road.,Critical,User Report (Waze-style),Resolved
484f6e2d-f71f-4bb8-a299-555df589b2a1,2025-11-14T13:13:25.003535,Road Closure,Dairy Den Circle,22.311450180070352,73.18644647555644,Road Closure reported at Dairy Den Circle.,Moderate,Twitter,Resolved
f4c4135b-17c9-437e-ae64-f50dad43112b,2026-01-16T22:39:40.003535,Water Logging,Dairy Den Circle,22.31103923779467,73.18559829172787,Water accumulation at Dairy Den Circle due to rain.,moderate,CCTV Analysis,Resolved
86f52ca8-6bd2-4c48-8076-8cfc96953c2a,2025-11-27T10:58:09.003535,Heavy Traffic,Mandvi Gate,22.296268872634297,73.21004726513883,Heavy Traffic reported at Mandvi Gate.,Major,Twitter,Resolved
efe71c60-768d-49b2-b4ae-1db330349472,2026-01-13T12:32:02.003535,VIP Movement,Dairy Den Circle,22.31108006298512,73.18591016082698,Traffic diversion at Dairy Den Circle for VIP convoy.,Major,User Report (Waze-style),Resolved
6e778416-ed5f-46e4-aa21-dad9e6fe95e0,2025-11-16T10:13:38.003535,VIP Movement,Dairy Den Circle,22.312767787765637,73.18644161995614,Traffic diversion at Dairy Den Circle for VIP convoy.,Major,Traffic Police Feed,Resolved
1b2afdf2-07db-4760-8859-730a1bc6020d,2025-11-11T15:30:34.003535,Construction Work,Dairy Den Circle,22.31293416116161,73.18650239296245,Construction Work reported at Dairy Den Circle.,Major,User Report (Waze-style),Resolved
754796f8-77bf-4a5f-944f-77c11e005b73,2025-12-25T09:56:04.003535,Construction Work,Golden Chowkdi,22.344518486556808,73.23529888364243,Construction Work reported at Golden Chowkdi.,Moderate,User Report (Waze-style),Resolved
a52264bd-dc34-49a2-b02c-d0a1f924a060,2025-11-25T20:38:48.003535,Heavy Traffic,Mandvi Gate,22.295468272129913,73.20877456904518,Heavy Traffic reported at Mandvi Gate.,Moderate,User Report (Waze-style),Resolved
7c3e4251-46f6-41f8-89d8-e7b77c94c252,2025-11-21T01:42:16.003535,Vehicle Breakdown,Sama Savli Crossroad,22.350778712226383,73.20046933021518,Stalled vehicle blocking one lane at Sama Savli Crossroad.,Moderate,Traffic Police Feed,Resolved
ee052236-1b05-4448-be1f-c50203506a48,2025-11-16T15:33:08.003535,Heavy Traffic,Genda Circle,22.322435092478393,73.1686525195403,Heavy Traffic reported at Genda Circle.,Minor,User Report (Waze-style),Resolved
9ffeefe5-e131-420a-9106-62bec117f17f,2025-11-13T10:34:11.003535,Road Closure,Gotri Crossroad,22.324296844902733,73.145407760013,Road Closure reported at Gotri Crossroad.,Minor,User Report (Waze-style),Resolved
7f635e75-a80c-403a-a5e1-726781672ebc,2025-11-04T14:15:55.003535,Road Closure,L&T Circle,22.31584326736583,73.20469329952198,Road Closure reported at L&T Circle.,Critical,Traffic Police Feed,Resolved
79820461-be1b-4ea4-a05f-422ba9f6f2f6,2025-12-18T15:42:30.003535,Heavy Traffic,Gotri Crossroad,22.324236565960877,73.1451071011776,Heavy Traffic reported at Gotri Crossroad.,Minor,Traffic Police Feed,Resolved
09c3d9ae-9169-46fc-901f-7cb7ed4c50d5,2025-12-05T21:55:50.003535,VIP Movement,Akshar Chowk,22.288809545057884,73.17131744993785,Traffic diversion at Akshar Chowk for VIP convoy.,Major,CCTV Analysis,Resolved
8b5f9050-89a7-4536-9502-20209c388395,2026-01-23T06:53:49.003535,Road Closure,Dairy Den Circle,22.311271264867628,73.18576099314778,Road Closure reported at Dairy Den Circle.,Major,Twitter,Resolved
b0c67cc0-9dcf-4780-9300-85bddc77da81,2025-11-27T10:36:49.003535,Water Logging,Sama Savli Crossroad,22.35064737933934,73.20034346369421,Water accumulation at Sama Savli Crossroad due to rain.,moderate,User Report (Waze-style),Resolved
bd73d92a-67b1-4100-ac55-54c644f235e7,2025-11-24T23:29:45.003535,VIP Movement,Susen Tarsali Ring Road,22.255004292845996,73.21448696629405,Traffic diversion at Susen Tarsali Ring Road for VIP convoy.,Major,User Report (Waze-style),Resolved
6c371153-6060-4665-a008-135185ab0258,2025-12-29T05:43:35.003535,Traffic Signal Failure,Susen Tarsali Ring Road,22.254621806343554,73.21426122428048,Traffic Signal Failure reported at Susen Tarsali Ring Road.,Critical,Traffic Police Feed,Resolved
a5dddba1-a6c0-45d0-a026-a39a94253b23,2025-12-19T12:11:49.003535,Construction Work,Amitnagar Circle,22.336254341600466,73.19557917355685,Construction Work reported at Amitnagar Circle.,Critical,CCTV Analysis,Resolved
3e0069f5-f5ad-4256-9a31-b2484d204cf4,2025-11-11T02:00:20.003535,Vehicle Breakdown,Golden Chowkdi,22.345365699528003,73.2351932184049,Stalled vehicle blocking one lane at Golden Chowkdi.,Minor,Twitter,Resolved
8e7ec5f0-c27e-4dfa-a6e9-fc7f11d9b333,2025-12-09T17:25:36.003535,Vehicle Breakdown,Sama Savli Crossroad,22.350735568147147,73.20032278742083,Stalled vehicle blocking one lane at Sama Savli Crossroad.,Moderate,Traffic Police Feed,Resolved
a565e0db-2d4d-4fef-a734-3ccdfc747a7d,2025-11-24T09:55:48.003535,Construction Work,Kalaghoda Circle,22.31028847525408,73.18002410420557,Construction Work reported at Kalaghoda Circle.,Minor,Twitter,Resolved
3e577271-e27b-4f19-aad0-5c609f8a4932,2025-12-02T12:56:30.003535,Road Closure,Susen Tarsali Ring Road,22.254313310183804,73.21549623937497,Road Closure reported at Susen Tarsali Ring Road.,Major,Twitter,Resolved
e7eed65c-2922-41e4-8c59-aad459cd1ad4,2026-01-01T00:04:02.003535,Vehicle Breakdown,Mandvi Gate,22.295259977574535,73.21014440786986,Stalled vehicle blocking one lane at Mandvi Gate.,Minor,Twitter,Resolved
c8106c82-6bad-4254-bf37-5265f5f21b4a,2026-01-01T01:47:45.003535,Road Closure,Fatehgunj Circle,22.325409025629266,73.19340133305352,Road Closure reported at Fatehgunj Circle.,Critical,Traffic Police Feed,Resolved
4bd66e79-075b-4044-964e-72b4322ab23a,2025-12-22T10:19:46.003535,Road Closure,Kalaghoda Circle,22.310233862741374,73.18167582567497,Road Closure reported at Kalaghoda Circle.,Critical,CCTV Analysis,Resolved
87450b18-8ea5-47c8-b6b4-babfa8766ae7,2026-01-22T01:55:01.003535,Road Closure,Akshar Chowk,22.288621489902543,73.17213108176979,Road Closure reported at Akshar Chowk.,Moderate,Twitter,Resolved
51eeac17-8e65-4fbb-9882-c9bd3573e914,2025-12-22T18:14:01.003535,Construction Work,Mandvi Gate,22.29559769382345,73.20873517802393,Construction Work reported at Mandvi Gate.,Critical,CCTV Analysis,Resolved
ffff37fa-1ff7-4849-a601-23cb9f1c755d,2025-11-28T22:43:15.003535,VIP Movement,Susen Tarsali Ring Road,22.254343614666162,73.21557408632307,Traffic diversion at Susen Tarsali Ring Road for VIP convoy.,Major,Twitter,Resolved
9eea6916-2d0d-4cdc-8a00-eca6f6d01a33,2025-12-16T20:36:57.003535,Heavy Traffic,Gotri Crossroad,22.32408689827182,73.14526770863928,Heavy Traffic reported at Gotri Crossroad.,Minor,Traffic Police Feed,Resolved
764711b8-ca12-4dad-81f2-ef3cb92b4131,2025-12-15T13:12:48.003535,Construction Work,Dairy Den Circle,22.312403098932293,73.1861322098307,Construction Work reported at Dairy Den Circle.,Critical,Traffic Police Feed,Resolved
ba17a795-44dd-4e4e-8d4a-d4cce7c604f0,2026-01-29T04:22:57.003535,Construction Work,Kalaghoda Circle,22.31079573082914,73.18033070377405,Construction Work reported at Kalaghoda Circle.,Major,CCTV Analysis,Active
90751c2e-834c-42f4-a148-97537a59404f,2025-11-20T12:07:57.003535,Vehicle Breakdown,Sama Savli Crossroad,22.349540268368187,73.1990113843013,Stalled vehicle blocking one lane at Sama Savli Crossroad.,Moderate,CCTV Analysis,Resolved
fbb6983c-6354-4f26-bf02-298a0129bfa3,2025-12-24T01:58:38.003535,Vehicle Breakdown,Kalaghoda Circle,22.311102198316863,73.18130176842755,Stalled vehicle blocking one lane at Kalaghoda Circle.,Moderate,Twitter,Resolved
279faeda-8672-4a09-b322-e5bc3d8ecacd,2025-12-26T09:18:35.003535,Water Logging,Fatehgunj Circle,22.324665568352593,73.19393834873019,Water accumulation at Fatehgunj Circle due to rain.,moderate,User Report (Waze-style),Resolved
1c4fed69-4809-4e74-96fe-daf0440ae383,2025-11-18T12:33:27.003535,Heavy Traffic,Sama Savli Crossroad,22.349229550857412,73.2000329693627,Heavy Traffic reported at Sama Savli Crossroad.,Major,CCTV Analysis,Resolved
84630b6b-6ef3-40a1-b638-a8b6d309cc58,2025-12-24T16:36:28.003535,Accident,Mandvi Gate,22.295972830281983,73.20879513964547,Collision reported near Mandvi Gate. EXPECT DELAYS.,Moderate,Twitter,Resolved
cbdc93b7-4294-4c8b-b16b-d2ffab9740e1,2026-01-16T10:05:54.003535,Water Logging,Golden Chowkdi,22.345754003149498,73.23521683576232,Water accumulation at Golden Chowkdi due to rain.,moderate,Twitter,Resolved
880fa8d3-0b85-402f-b901-167017a097e3,2025-12-15T16:50:14.003535,VIP Movement,Dairy Den Circle,22.311744985115453,73.18570749214733,Traffic diversion at Dairy Den Circle for VIP convoy.,Major,CCTV Analysis,Resolved
068a4638-e221-494b-95ff-3b473bfe2ad6,2025-11-28T06:06:03.003535,Accident,L&T Circle,22.31485650482952,73.20558605922702,Collision reported near L&T Circle. EXPECT DELAYS.,Critical,User Report (Waze-style),Resolved
39b4cf4f-8c5c-4730-8570-c405e0e70bd3,2025-11-10T01:44:00.003535,Vehicle Breakdown,Kalaghoda Circle,22.31103198884713,73.18041155125191,Stalled vehicle blocking one lane at Kalaghoda Circle.,Minor,CCTV Analysis,Resolved
50959339-920f-4003-abda-3035d80a10c3,2026-01-09T03:51:03.003535,Road Closure,Akshar Chowk,22.288635182889983,73.17126191296693,Road Closure reported at Akshar Chowk.,Moderate,User Report (Waze-style),Resolved
1cb18c71-8ec1-4b4e-93ca-9612bef6c267,2025-12-06T15:36:59.003535,Water Logging,L&T Circle,22.314243222117717,73.20448109599538,Water accumulation at L&T Circle due to rain.,moderate,Twitter,Resolved
cb91df77-76a8-4d7c-9f1c-8300ae724b1a,2025-12-10T21:44:02.003535,Traffic Signal Failure,Amitnagar Circle,22.336565675956997,73.19626288959515,Traffic Signal Failure reported at Amitnagar Circle.,Minor,CCTV Analysis,Resolved
c6f83691-97fe-494c-822f-f9001279400d,2026-01-24T17:11:15.003535,Vehicle Breakdown,Amitnagar Circle,22.336378104609416,73.194821867887,Stalled vehicle blocking one lane at Amitnagar Circle.,Moderate,Twitter,Resolved
a01a8ddc-fdbf-4514-a480-2188e2a6dfaa,2025-11-29T09:47:01.003535,Traffic Signal Failure,Fatehgunj Circle,22.326018950355632,73.19368225367552,Traffic Signal Failure reported at Fatehgunj Circle.,Critical,CCTV Analysis,Resolved
6422bf01-020b-4517-a7ef-5011ce1a8647,2025-11-06T01:23:08.003535,Road Closure,Gotri Crossroad,22.32430779317594,73.1453385845794,Road Closure reported at Gotri Crossroad.,Moderate,Traffic Police Feed,Resolved
2ef57e3b-a5c0-43d1-bb62-5c99e1936f4e,2026-01-08T09:40:03.003535,Vehicle Breakdown,Fatehgunj Circle,22.32496055584652,73.19332401238415,Stalled vehicle blocking one lane at Fatehgunj Circle.,Moderate,Twitter,Resolved
185055aa-7fd9-4a86-8683-e38574ab5025,2025-11-30T15:41:15.003535,Heavy Traffic,Amitnagar Circle,22.336434471984404,73.1954269163811,Heavy Traffic reported at Amitnagar Circle.,Critical,User Report (Waze-style),Resolved
0e2ebd70-a5cc-42b6-b65a-77131822c254,2025-11-12T09:11:26.003535,Construction Work,Kalaghoda Circle,22.310344833403803,73.1814961872294,Construction Work reported at Kalaghoda Circle.,Major,User Report (Waze-style),Resolved
9895e1f5-64d7-465e-911f-de5bef2165dd,2025-12-28T10:45:34.003535,Vehicle Breakdown,Susen Tarsali Ring Road,22.25454737068661,73.21424200384547,Stalled vehicle blocking one lane at Susen Tarsali Ring Road.,Moderate,CCTV Analysis,Resolved
b3182d2d-73ac-478e-a570-a82519276187,2025-11-07T01:46:38.003535,Water Logging,Sama Savli Crossroad,22.350434424500442,73.2004556774415,Water accumulation at Sama Savli Crossroad due to rain.,moderate,Traffic Police Feed,Resolved
6b617400-9006-432d-9770-25a264105f36,2026-01-29T16:58:27.003535,Road Closure,Akshar Chowk,22.287787437609126,73.17129676415011,Road Closure reported at Akshar Chowk.,Minor,CCTV Analysis,Active
bd583d7c-f148-4343-a529-0b2665eac501,2026-01-01T04:38:27.003535,Accident,Genda Circle,22.322194636504584,73.16944648378825,Collision reported near Genda Circle. EXPECT DELAYS.,Moderate,User Report (Waze-style),Resolved
b4aae140-20ac-42ca-ab85-76b7d218b261,2025-12-31T11:54:27.003535,Construction Work,Genda Circle,22.32113242820387,73.16920699541731,Construction Work reported at Genda Circle.,Critical,User Report (Waze-style),Resolved
54b60c52-37bc-4afc-87cd-eb56ffda58af,2025-11-01T17:04:07.003535,Heavy Traffic,Kalaghoda Circle,22.31093214415515,73.18189897945102,Heavy Traffic reported at Kalaghoda Circle.,Moderate,User Report (Waze-style),Resolved
66622f17-269d-4420-b726-17c38c089d33,2025-11-26T13:23:55.003535,Water Logging,Akshar Chowk,22.287319320499265,73.17206833195823,Water accumulation at Akshar Chowk due to rain.,moderate,Twitter,Resolved
98b8a495-9af1-4a65-beda-72758d12cf27,2025-12-23T15:36:57.003535,Traffic Signal Failure,Fatehgunj Circle,22.32464324654508,73.19300432869497,Traffic Signal Failure reported at Fatehgunj Circle.,Moderate,Traffic Police Feed,Resolved
46ad18ab-dc72-4abe-b024-013033d505bf,2025-11-20T16:04:36.003535,Accident,Dairy Den Circle,22.31152778925881,73.18671755127187,Collision reported near Dairy Den Circle. EXPECT DELAYS.,Major,CCTV Analysis,Resolved
0b6d2bec-0c46-4099-a122-beb43dbab2ef,2025-11-01T22:01:29.003535,Traffic Signal Failure,Susen Tarsali Ring Road,22.255141319240387,73.21528339038753,Traffic Signal Failure reported at Susen Tarsali Ring Road.,Moderate,Twitter,Resolved
f018e053-8c77-4c00-889a-4c3ba26ea918,2025-12-07T02:54:55.003535,Accident,Genda Circle,22.322367717185617,73.1694089019608,Collision reported near Genda Circle. EXPECT DELAYS.,Moderate,User Report (Waze-style),Resolved
189c72e6-8110-490e-b56c-fcae73e3ddf7,2025-11-09T06:36:26.003535,Accident,Akshar Chowk,22.287153513509946,73.172513878891,Collision reported near Akshar Chowk. EXPECT DELAYS.,Moderate,Twitter,Resolved
f79abfcf-95c3-498d-ae2c-6deaaa666c94,2025-11-29T22:28:28.003535,Water Logging,Amitnagar Circle,22.33585215991611,73.19585888127123,Water accumulation at Amitnagar Circle due to rain.,moderate,CCTV Analysis,Resolved
62d27f4d-2436-40e7-8087-136a58b85812,2025-12-10T22:01:13.003535,Traffic Signal Failure,Kalaghoda Circle,22.310804902602648,73.18158124480767,Traffic Signal Failure reported at Kalaghoda Circle.,Major,Traffic Police Feed,Resolved
25bb2521-f313-4221-b294-d283afee323a,2025-11-16T01:51:24.003535,VIP Movement,Sama Savli Crossroad,22.34919852890312,73.1992348747559,Traffic diversion at Sama Savli Crossroad for VIP convoy.,Major,Traffic Police Feed,Resolved
d4e65cb4-f8d8-4f11-bd3b-ef16bbb380a6,2025-12-15T17:14:52.003535,Heavy Traffic,Genda Circle,22.320532735875503,73.16916735995132,Heavy Traffic reported at Genda Circle.,Minor,Twitter,Resolved
66caec28-e0f1-4d80-9ca5-50fe56f9a2d3,2026-01-13T06:38:02.003535,Vehicle Breakdown,L&T Circle,22.315919822617033,73.20416398687,Stalled vehicle blocking one lane at L&T Circle.,Minor,Traffic Police Feed,Resolved
b419ee15-8289-4598-8aa0-17a94f9d6539,2026-01-27T20:44:07.003535,Accident,Genda Circle,22.321118945799373,73.16935506995284,Collision reported near Genda Circle. EXPECT DELAYS.,Critical,Twitter,Resolved
5c3ad00f-30f4-4d95-919f-541dd1fac6db,2026-01-16T10:33:31.003535,Traffic Signal Failure,L&T Circle,22.31505229232852,73.20573739923928,Traffic Signal Failure reported at L&T Circle.,Critical,User Report (Waze-style),Resolved
59872907-1754-44fe-9a07-cc6b4a493395,2025-12-08T09:59:48.003535,VIP Movement,Kalaghoda Circle,22.309702650658853,73.18150501304704,Traffic diversion at Kalaghoda Circle for VIP convoy.,Major,CCTV Analysis,Resolved
6f7c4f9d-6127-4660-9ca4-d9a0483aad3d,2026-01-29T00:08:03.003535,Road Closure,Susen Tarsali Ring Road,22.25446611923221,73.21435198747088,Road Closure reported at Susen Tarsali Ring Road.,Moderate,Traffic Police Feed,Active
6677b9a9-3053-41de-80fc-009d94c98cca,2025-12-04T14:36:48.003535,VIP Movement,Gotri Crossroad,22.32597921214324,73.145424327634,Traffic diversion at Gotri Crossroad for VIP convoy.,Major,User Report (Waze-style),Resolved
7c55b2d0-d19b-4e14-9bba-fd2b8b9790d1,2025-11-06T16:53:22.003535,Water Logging,Fatehgunj Circle,22.326559813637655,73.19348015576638,Water accumulation at Fatehgunj Circle due to rain.,moderate,CCTV Analysis,Resolved
1861151d-19f3-4474-8e1a-7b07a062cfe5,2025-11-02T16:18:35.003535,Construction Work,Genda Circle,22.32190712937969,73.16828395139369,Construction Work reported at Genda Circle.,Critical,CCTV Analysis,Resolved
d7d7fe71-d6a4-4202-ba0d-a44a47b29e9a,2025-11-05T05:14:54.003535,Water Logging,Genda Circle,22.32228195795607,73.16845629608731,Water accumulation at Genda Circle due to rain.,moderate,CCTV Analysis,Resolved
08077cbf-e92d-4ce1-8d37-156489215f20,2025-11-18T19:48:32.003535,Construction Work,Golden Chowkdi,22.344049794007635,73.23517227473282,Construction Work reported at Golden Chowkdi.,Minor,CCTV Analysis,Resolved
ec48711c-c4f9-4641-add1-d5e3cb6eb120,2025-12-15T01:24:04.003535,Accident,Genda Circle,22.322426811668628,73.16763717714889,Collision reported near Genda Circle. EXPECT DELAYS.,Moderate,CCTV Analysis,Resolved
475b4d3a-0e93-4214-9ebb-75f2c4802f99,2026-01-02T07:10:47.003535,Road Closure,Kalaghoda Circle,22.309969293064658,73.18020100775007,Road Closure reported at Kalaghoda Circle.,Major,Twitter,Resolved
fce24612-c430-4686-9694-3ad603b1ce0f,2025-11-10T22:05:06.003535,Construction Work,Kalaghoda Circle,22.309573306750412,73.1817058365602,Construction Work reported at Kalaghoda Circle.,Minor,User Report (Waze-style),Resolved
01347419-38ea-4f49-be5a-0520a66fefcc,2025-12-03T09:38:34.003535,VIP Movement,Sama Savli Crossroad,22.349408293323222,73.20031094170946,Traffic diversion at Sama Savli Crossroad for VIP convoy.,Major,Traffic Police Feed,Resolved
6434834f-5094-415f-8a64-5ecd3e13be04,2025-11-08T13:42:43.003535,Road Closure,Dairy Den Circle,22.312513134910688,73.1868424011794,Road Closure reported at Dairy Den Circle.,Critical,Traffic Police Feed,Resolved
043c086c-ec5d-4e95-a85f-aabaaae937c4,2025-11-02T19:16:19.003535,Heavy Traffic,Golden Chowkdi,22.344553796983163,73.23531767468296,Heavy Traffic reported at Golden Chowkdi.,Critical,Twitter,Resolved
8a1d1a08-4fde-4c96-812d-7941c90b7061,2025-12-11T06:23:49.003535,Road Closure,Susen Tarsali Ring Road,22.25405871075332,73.21548144702301,Road Closure reported at Susen Tarsali Ring Road.,Major,Traffic Police Feed,Resolved
b1f6a58c-2c4b-4c2e-bd22-6ecb6450799e,2025-12-07T14:00:46.003535,Traffic Signal Failure,Amitnagar Circle,22.336049769170522,73.19475952483813,Traffic Signal Failure reported at Amitnagar Circle.,Critical,User Report (Waze-style),Resolved
f184bad6-6d33-4db3-ab97-aa6c68fd6ada,2026-01-29T15:56:45.003535,Heavy Traffic,Gotri Crossroad,22.32547175075789,73.14474180241847,Heavy Traffic reported at Gotri Crossroad.,Minor,User Report (Waze-style),Active
fef62b0c-d146-4b99-a517-8ae12df27399,2025-11-30T12:02:47.003535,Water Logging,Akshar Chowk,22.28788096511338,73.17125193819935,Water accumulation at Akshar Chowk due to rain.,moderate,User Report (Waze-style),Resolved
57ed428e-089c-47e0-9933-ab3a7f857561,2026-01-22T05:01:39.003535,Vehicle Breakdown,Gotri Crossroad,22.324974826364738,73.14545776496483,Stalled vehicle blocking one lane at Gotri Crossroad.,Minor,CCTV Analysis,Resolved
394f4464-bc07-4947-ad69-a1148c40e48e,2025-11-29T19:59:30.003535,VIP Movement,Sama Savli Crossroad,22.349735419792815,73.19981674172406,Traffic diversion at Sama Savli Crossroad for VIP convoy.,Major,User Report (Waze-style),Resolved
a19aea07-ec49-445e-af23-74d0f67047a4,2025-12-19T10:31:21.003535,Traffic Signal Failure,Akshar Chowk,22.288906531660817,73.17189023868704,Traffic Signal Failure reported at Akshar Chowk.,Critical,CCTV Analysis,Resolved
3a48796d-11cb-417f-9783-011a62c89eff,2025-12-07T02:27:49.003535,Vehicle Breakdown,Genda Circle,22.321847083002083,73.16761592776193,Stalled vehicle blocking one lane at Genda Circle.,Minor,Traffic Police Feed,Resolved
f2fb8905-02c0-448d-9b5d-17add4afb268,2026-01-26T22:06:45.003535,VIP Movement,Sama Savli Crossroad,22.3494682079823,73.19957508874197,Traffic diversion at Sama Savli Crossroad for VIP convoy.,Major,Twitter,Resolved
fd06e714-3fe1-441d-ac64-1ce0d90edc42,2026-01-16T20:37:41.003535,Traffic Signal Failure,Dairy Den Circle,22.31205972065752,73.18519621035738,Traffic Signal Failure reported at Dairy Den Circle.,Critical,CCTV Analysis,Resolved
3d36885d-3bdb-4150-8d64-0b756d87d21c,2025-12-15T00:43:23.003535,Heavy Traffic,Susen Tarsali Ring Road,22.25469137282178,73.21409585858811,Heavy Traffic reported at Susen Tarsali Ring Road.,Major,CCTV Analysis,Resolved
e962dd78-02c2-42de-aa70-06bcc09d2a03,2026-01-16T10:04:28.003535,Road Closure,Susen Tarsali Ring Road,22.255572024604177,73.21545818650758,Road Closure reported at Susen Tarsali Ring Road.,Major,Twitter,Resolved
ba3f8193-6e17-4600-b51e-43e12fa792ce,2025-12-14T12:57:03.003535,Vehicle Breakdown,Genda Circle,22.32198805290747,73.16855560792652,Stalled vehicle blocking one lane at Genda Circle.,Moderate,CCTV Analysis,Resolved
535fec37-cd18-477e-ac48-883b6d199d68,2026-01-23T14:28:27.003535,Water Logging,Fatehgunj Circle,22.326434869027622,73.19347651814489,Water accumulation at Fatehgunj Circle due to rain.,moderate,Traffic Police Feed,Resolved
9b0546e8-1e82-4341-9338-b3320611136e,2025-11-14T21:34:36.003535,Traffic Signal Failure,Fatehgunj Circle,22.325169876896265,73.19257943873478,Traffic Signal Failure reported at Fatehgunj Circle.,Minor,Traffic Police Feed,Resolved
9150328f-975b-4449-8091-86e90b2f8a4d,2025-12-12T22:48:22.003535,Road Closure,Dairy Den Circle,22.311320163779186,73.18564664710638,Road Closure reported at Dairy Den Circle.,Major,Traffic Police Feed,Resolved
23fc58c2-4bd8-4d82-baa9-fb72cd9f4e39,2025-11-03T03:30:54.003535,Accident,Dairy Den Circle,22.311787559535166,73.18540917697152,Collision reported near Dairy Den Circle. EXPECT DELAYS.,Critical,Traffic Police Feed,Resolved
b1016853-fb39-44ef-b52c-afd4d32d5fd6,2026-01-16T12:07:23.003535,Water Logging,Gotri Crossroad,22.324008669719447,73.14522981966525,Water accumulation at Gotri Crossroad due to rain.,moderate,Traffic Police Feed,Resolved
4b05be10-990d-410e-8184-8dbfcea7cc92,2025-12-05T22:07:57.003535,Road Closure,Golden Chowkdi,22.344316219833726,73.2344653928627,Road Closure reported at Golden Chowkdi.,Minor,CCTV Analysis,Resolved
1862ae1d-f023-4b47-9211-42062328c699,2025-11-28T15:29:27.003535,Vehicle Breakdown,Dairy Den Circle,22.311633107796723,73.18556092537233,Stalled vehicle blocking one lane at Dairy Den Circle.,Minor,CCTV Analysis,Resolved
c2bf0adb-22b8-4142-ae76-43274a9db9e0,2025-11-30T08:28:06.003535,Road Closure,Gotri Crossroad,22.32446702312812,73.14526979844017,Road Closure reported at Gotri Crossroad.,Critical,Twitter,Resolved
88f67928-43e5-4a15-ac87-d108f4c7b168,2025-11-28T10:38:29.003535,VIP Movement,Kalaghoda Circle,22.310599980988464,73.18029482239399,Traffic diversion at Kalaghoda Circle for VIP convoy.,Major,User Report (Waze-style),Resolved
ce86030d-de21-47ea-a36e-86d4a0224660,2026-01-17T12:05:11.003535,Accident,Amitnagar Circle,22.336404434547475,73.19625296286769,Collision reported near Amitnagar Circle. EXPECT DELAYS.,Major,Twitter,Resolved
69e977ab-3017-4043-be11-aace1c8c204e,2025-12-03T00:38:45.003535,VIP Movement,Amitnagar Circle,22.3362459835823,73.19649598370279,Traffic diversion at Amitnagar Circle for VIP convoy.,Major,User Report (Waze-style),Resolved
444c5951-7967-4b63-b755-eb6ec14641ea,2025-11-30T23:02:53.003535,VIP Movement,Akshar Chowk,22.288049219034907,73.17121635759457,Traffic diversion at Akshar Chowk for VIP convoy.,Major,Twitter,Resolved
e10f2555-5caa-47ac-8d6d-70c2026e8bd1,2025-12-02T06:44:11.003535,Heavy Traffic,Gotri Crossroad,22.32528276645401,73.14520184886533,Heavy Traffic reported at Gotri Crossroad.,Critical,CCTV Analysis,Resolved
8989ea80-d7ec-4483-bb66-27fc4d219f71,2025-12-04T15:15:19.003535,Vehicle Breakdown,Mandvi Gate,22.297151563294772,73.20893800552831,Stalled vehicle blocking one lane at Mandvi Gate.,Minor,CCTV Analysis,Resolved
