accident_id,timestamp,location_name,latitude,longitude,primary_vehicle,secondary_vehicle,cause,severity,weather_condition,casualties,police_station_jurisdiction,description
76b61ff5-8af6-4769-84d9-557ca30efd47,2024-09-03T22:38:33.639795,Dena Intersection,22.335399241712224,73.24842106990613,Truck,Bus,Overtaking,Fatal,Clear,1,Harni,Fatal accident at Dena Intersection involving Truck and Bus. Cause: Overtaking.
c9b36abd-d4d8-4ae6-9b28-6500a66680fe,2025-09-19T11:21:10.639795,Kapurai Bridge (NH-48),22.256464825894955,73.21967518987488,Car,Divider,Overtaking,Fatal,Rainy,3,Vadodara Rural,Fatal accident at Kapurai Bridge (NH-48) involving Car and Divider. Cause: Overtaking.
339ca7cc-4251-4d85-ae42-df14af7604f5,2024-02-03T01:24:20.639795,Golden Chowkdi,22.345430736787414,73.23462686579683,Pedestrian,Truck,Overtaking,Minor Injury,Clear,0,Harni,Minor Injury accident at Golden Chowkdi involving Pedestrian and Truck. Cause: Overtaking.
a69c581c-084d-4976-a1c5-ebe10da02682,2024-11-04T18:22:29.639795,Tarsali Bridge,22.244606664687197,73.2047228187664,Two-Wheeler,Pedestrian,Brake Failure,Minor Injury,Clear,0,Makarpura,Minor Injury accident at Tarsali Bridge involving Two-Wheeler and Pedestrian. Cause: Brake Failure.
33fab1e9-7427-4a5a-9c4d-715bca21dcee,2024-07-18T10:54:28.639795,Padamla,22.37907639045405,73.14938339797139,Bus,Pedestrian,Skidding due to rain,Property Damage Only,Rainy,0,Vadodara Rural,Property Damage Only accident at Padamla involving Bus and Pedestrian. Cause: Skidding due to rain.
848696f9-315e-46b1-9bd7-cde00cbd5949,2024-03-23T23:37:39.639795,Padamla,22.380419581337403,73.15177897645013,Truck,Tree,Brake Failure,Fatal,Clear,1,Vadodara Rural,Fatal accident at Padamla involving Truck and Tree. Cause: Brake Failure.
52fbbd6a-710c-4ab5-abf6-f19081bcee70,2025-03-02T09:19:26.639795,Chhani Jakat Naka,22.35575837841555,73.18485286972816,Auto Rickshaw,Pedestrian,Stray Cattle,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Chhani Jakat Naka involving Auto Rickshaw and Pedestrian. Cause: Stray Cattle.
d6781ac2-20d7-4f71-8209-1ab3275abcff,2025-11-12T18:18:40.639795,Golden Chowkdi,22.344037194036797,73.23305373099684,Pedestrian,Bus,Brake Failure,Major Injury,Clear,1,Harni,Major Injury accident at Golden Chowkdi involving Pedestrian and Bus. Cause: Brake Failure.
f5147fce-4c68-47a4-bc19-72b5581bf796,2025-06-22T21:27:33.639795,Kapurai Bridge (NH-48),22.256667265507634,73.21707177436478,Bus,Two-Wheeler,Speeding,Major Injury,Clear,2,Vadodara Rural,Major Injury accident at Kapurai Bridge (NH-48) involving Bus and Two-Wheeler. Cause: Speeding.
7709a486-cde3-4e6c-88e6-a176a5315e30,2024-12-11T15:19:49.639795,Dena Intersection,22.333470706565606,73.25031266165355,Auto Rickshaw,Tree,Wrong Side Driving,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Dena Intersection involving Auto Rickshaw and Tree. Cause: Wrong Side Driving.
6dcfc61a-7be7-4d0c-8c89-b29a7614c385,2025-04-26T20:44:55.639795,Darjipura,22.331706472551048,73.2416430968658,Auto Rickshaw,Bus,Brake Failure,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Darjipura involving Auto Rickshaw and Bus. Cause: Brake Failure.
6fd03dbf-48b1-46f8-98a0-5c87651d0379,2025-06-14T09:35:04.639795,Kapurai Bridge (NH-48),22.25902119678405,73.21612442667332,Pedestrian,Pedestrian,Overtaking,Minor Injury,Clear,0,Vadodara Rural,Minor Injury accident at Kapurai Bridge (NH-48) involving Pedestrian and Pedestrian. Cause: Overtaking.
c312dffd-dd5f-480d-86e6-2b58125c6fd7,2025-05-06T19:59:03.639795,Kapurai Bridge (NH-48),22.256360515282967,73.2192898182504,Two-Wheeler,Bus,Pothole,Minor Injury,Clear,0,Vadodara Rural,Minor Injury accident at Kapurai Bridge (NH-48) involving Two-Wheeler and Bus. Cause: Pothole.
6e51c70f-5dc1-420f-a71a-20be70c19647,2024-06-06T15:17:35.639795,Tarsali Bridge,22.24523147349004,73.20397724629234,Bus,Auto Rickshaw,Drunk Driving,Fatal,Rainy,2,Makarpura,Fatal accident at Tarsali Bridge involving Bus and Auto Rickshaw. Cause: Drunk Driving.
c93c5c62-e870-45e9-8645-b7e98861ac55,2026-01-23T04:54:10.639795,Padamla,22.38086291100714,73.15087267011864,Car,Truck,Drunk Driving,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Padamla involving Car and Truck. Cause: Drunk Driving.
b3caa17e-0be6-4245-915e-9a84f44355cd,2024-06-19T16:09:02.639795,Golden Chowkdi,22.34313287449572,73.23346312923354,Two-Wheeler,None,Stray Cattle,Fatal,Clear,2,Harni,Fatal accident at Golden Chowkdi involving Two-Wheeler and None. Cause: Stray Cattle.
05a01892-5c63-4abc-a5b2-4e370897a3d7,2024-09-14T17:01:23.639795,Dena Intersection,22.334300862956788,73.24823405342237,Car,Bus,Wrong Side Driving,Property Damage Only,Rainy,0,Harni,Property Damage Only accident at Dena Intersection involving Car and Bus. Cause: Wrong Side Driving.
dc414d20-a9ca-4e6c-9acb-18322ab33379,2025-05-13T23:11:07.639795,Padamla,22.379050369809143,73.15038985274329,Auto Rickshaw,Truck,Overtaking,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Padamla involving Auto Rickshaw and Truck. Cause: Overtaking.
d964521a-f159-45f2-904e-b91166475815,2024-05-19T16:05:31.639795,Kapurai Bridge (NH-48),22.258592819093472,73.21898397321924,Truck,Pedestrian,Speeding,Fatal,Clear,3,Vadodara Rural,Fatal accident at Kapurai Bridge (NH-48) involving Truck and Pedestrian. Cause: Speeding.
6da47056-5dc3-4d66-82a6-3ed7015886bd,2024-08-30T08:14:33.639795,Chhani Jakat Naka,22.354795535373203,73.18693310833054,Auto Rickshaw,Car,Stray Cattle,Major Injury,Clear,2,Harni,Major Injury accident at Chhani Jakat Naka involving Auto Rickshaw and Car. Cause: Stray Cattle.
0a66bdaf-c446-480b-bd9a-c46417552009,2024-02-27T10:33:55.639795,Kapurai Bridge (NH-48),22.256976976825904,73.21745106763055,Truck,Bus,Brake Failure,Minor Injury,Clear,0,Vadodara Rural,Minor Injury accident at Kapurai Bridge (NH-48) involving Truck and Bus. Cause: Brake Failure.
2a1d3ca1-eb94-419f-abf9-bf146dd9569e,2024-12-27T10:55:56.639795,Padamla,22.381509691082314,73.14942089656775,Bus,Car,Drunk Driving,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Padamla involving Bus and Car. Cause: Drunk Driving.
249d7202-0dae-4acf-bdad-0e0176f73177,2025-07-11T03:41:29.639795,Jambuva Bridge,22.228801044770577,73.18879571652323,Car,Tree,Brake Failure,Major Injury,Clear,2,Harni,Major Injury accident at Jambuva Bridge involving Car and Tree. Cause: Brake Failure.
4bbc4222-025d-4eef-94b3-ced66739d28d,2025-07-30T15:54:45.639795,Darjipura,22.32842297143033,73.24063817726082,Truck,Pedestrian,Drunk Driving,Fatal,Rainy,3,Harni,Fatal accident at Darjipura involving Truck and Pedestrian. Cause: Drunk Driving.
05b0397f-a5a9-4bb6-a491-f98c9b2c6d4a,2025-09-07T08:24:15.639795,Padamla,22.380989912468902,73.15173809419711,Car,Auto Rickshaw,Wrong Side Driving,Major Injury,Rainy,1,Vadodara Rural,Major Injury accident at Padamla involving Car and Auto Rickshaw. Cause: Wrong Side Driving.
ece4470c-9b4b-4775-92b7-ec4aa4727645,2025-04-16T02:49:09.639795,Dena Intersection,22.33630460928715,73.25057370615208,Bus,Car,Wrong Side Driving,Major Injury,Clear,2,Harni,Major Injury accident at Dena Intersection involving Bus and Car. Cause: Wrong Side Driving.
7daff2e0-37ec-4f1a-b3d4-40773fced52a,2025-04-02T15:13:00.639795,Dena Intersection,22.336872767351714,73.25167229863256,Car,Divider,Speeding,Major Injury,Clear,1,Harni,Major Injury accident at Dena Intersection involving Car and Divider. Cause: Speeding.
63b315e8-858c-4d11-8962-2d3a57ed46ff,2024-06-30T11:20:50.639795,Chhani Jakat Naka,22.35402593407204,73.1840118980847,Truck,Two-Wheeler,Overtaking,Fatal,Clear,2,Harni,Fatal accident at Chhani Jakat Naka involving Truck and Two-Wheeler. Cause: Overtaking.
418575c5-df49-45ec-b06a-2bcba9e61a4a,2025-12-20T04:02:58.639795,Padamla,22.38083848197206,73.14803733448372,Two-Wheeler,Tree,Stray Cattle,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Padamla involving Two-Wheeler and Tree. Cause: Stray Cattle.
42a50814-d601-4dac-9ffa-0b85b7b9d592,2024-08-02T10:08:59.639795,Kapurai Bridge (NH-48),22.25794061035512,73.21766805385495,Bus,Two-Wheeler,Wrong Side Driving,Minor Injury,Clear,0,Vadodara Rural,Minor Injury accident at Kapurai Bridge (NH-48) involving Bus and Two-Wheeler. Cause: Wrong Side Driving.
98961835-a1dc-450f-93c3-f555a2329532,2024-07-01T17:42:04.639795,Jambuva Bridge,22.227921960700243,73.19035790467116,Pedestrian,Car,Skidding due to rain,Minor Injury,Rainy,0,Harni,Minor Injury accident at Jambuva Bridge involving Pedestrian and Car. Cause: Skidding due to rain.
13219bb2-a624-44a9-a0b8-e32ccd29c07b,2024-06-22T21:08:59.639795,Golden Chowkdi,22.3467785744988,73.2331572470106,Bus,Bus,Wrong Side Driving,Fatal,Rainy,3,Harni,Fatal accident at Golden Chowkdi involving Bus and Bus. Cause: Wrong Side Driving.
bdb5e7c1-660f-4fdb-aa70-86200e4205fb,2025-08-31T20:02:08.639795,Tarsali Bridge,22.244027685973673,73.20628158001041,Car,Bus,Wrong Side Driving,Major Injury,Clear,1,Makarpura,Major Injury accident at Tarsali Bridge involving Car and Bus. Cause: Wrong Side Driving.
9126916e-fbce-45b3-b3f0-c9b5836fdfb2,2024-09-26T18:17:53.639795,Chhani Jakat Naka,22.35304740014448,73.18438155205921,Bus,Truck,Wrong Side Driving,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Chhani Jakat Naka involving Bus and Truck. Cause: Wrong Side Driving.
553f4a7d-845e-491b-8079-57e578fc2727,2024-08-01T03:25:05.639795,Padamla,22.380036564345126,73.1482463271522,Car,None,Wrong Side Driving,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Padamla involving Car and None. Cause: Wrong Side Driving.
1ad32be3-6da9-4190-8277-69ea6129f806,2024-11-30T23:15:18.639795,Jambuva Bridge,22.228371135595346,73.19067657220931,Pedestrian,Truck,Overtaking,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Jambuva Bridge involving Pedestrian and Truck. Cause: Overtaking.
479ddb98-9bbb-4ddc-a9de-c21cdf83f25c,2025-03-16T20:50:03.639795,Padamla,22.37865662288915,73.1517320081722,Bus,Two-Wheeler,Brake Failure,Major Injury,Clear,1,Vadodara Rural,Major Injury accident at Padamla involving Bus and Two-Wheeler. Cause: Brake Failure.
82e090ec-71ce-4482-80d6-851cdbe51b80,2024-11-23T15:17:35.639795,Kapurai Bridge (NH-48),22.256052842116105,73.21672375335156,Pedestrian,Pedestrian,Drunk Driving,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Kapurai Bridge (NH-48) involving Pedestrian and Pedestrian. Cause: Drunk Driving.
fae7d8ab-4df4-4fa6-85de-18e8a48a31e2,2024-02-23T13:29:07.639795,Padamla,22.38087728415822,73.14850213997298,Two-Wheeler,Tree,Wrong Side Driving,Fatal,Clear,1,Vadodara Rural,Fatal accident at Padamla involving Two-Wheeler and Tree. Cause: Wrong Side Driving.
a42c78bd-1ecf-471e-bb66-712c60065d57,2024-09-12T14:55:40.639795,Tarsali Bridge,22.246989874982887,73.20492258727717,Auto Rickshaw,Two-Wheeler,Skidding due to rain,Property Damage Only,Rainy,0,Makarpura,Property Damage Only accident at Tarsali Bridge involving Auto Rickshaw and Two-Wheeler. Cause: Skidding due to rain.
aeed8536-797a-4e2a-8812-94dd4ed48eb6,2024-07-08T02:00:41.639795,Padamla,22.378415142646936,73.1504898362638,Two-Wheeler,Pedestrian,Skidding due to rain,Property Damage Only,Rainy,0,Vadodara Rural,Property Damage Only accident at Padamla involving Two-Wheeler and Pedestrian. Cause: Skidding due to rain.
62b0d41d-b44b-4150-a7bb-93af6e765db3,2025-11-21T03:45:58.639795,Tarsali Bridge,22.244827987399912,73.20540913815024,Auto Rickshaw,Tree,Stray Cattle,Minor Injury,Clear,0,Makarpura,Minor Injury accident at Tarsali Bridge involving Auto Rickshaw and Tree. Cause: Stray Cattle.
3276f117-9c59-4dbd-9c75-d3a5453a6cc9,2025-08-15T19:09:26.639795,Dena Intersection,22.336582656130634,73.25125623659898,Pedestrian,Two-Wheeler,Speeding,Minor Injury,Clear,0,Harni,Minor Injury accident at Dena Intersection involving Pedestrian and Two-Wheeler. Cause: Speeding.
ddf9e242-6adc-496a-a4bd-8622fac05510,2024-10-21T06:04:33.639795,Dena Intersection,22.33572046475662,73.25010542825333,Car,None,Wrong Side Driving,Major Injury,Clear,2,Harni,Major Injury accident at Dena Intersection involving Car and None. Cause: Wrong Side Driving.
3f885b27-7539-45f7-b139-5004766b29c2,2024-04-03T16:39:52.639795,Jambuva Bridge,22.22876045692284,73.1891759515698,Bus,Auto Rickshaw,Overtaking,Minor Injury,Clear,0,Harni,Minor Injury accident at Jambuva Bridge involving Bus and Auto Rickshaw. Cause: Overtaking.
fe2d2042-ca74-4b88-9ea4-56d6e75b7a0a,2025-01-28T20:26:39.639795,Padamla,22.378161953454853,73.15061314751152,Truck,None,Stray Cattle,Major Injury,Clear,1,Vadodara Rural,Major Injury accident at Padamla involving Truck and None. Cause: Stray Cattle.
4d053292-74bd-4a1d-8cee-e6179597d4c5,2025-04-25T11:55:49.639795,Tarsali Bridge,22.243581032088525,73.20421105552073,Truck,None,Speeding,Fatal,Clear,3,Makarpura,Fatal accident at Tarsali Bridge involving Truck and None. Cause: Speeding.
dfd3fee0-2a97-4a65-945a-b9246e882309,2024-10-02T23:53:46.639795,Chhani Jakat Naka,22.355447683285238,73.18533481680518,Truck,Truck,Brake Failure,Fatal,Clear,2,Harni,Fatal accident at Chhani Jakat Naka involving Truck and Truck. Cause: Brake Failure.
65aa45e3-7f8e-480d-b5f5-8ac3f994846a,2024-03-13T18:32:13.639795,Kapurai Bridge (NH-48),22.257583893315253,73.21668760312548,Two-Wheeler,None,Brake Failure,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Kapurai Bridge (NH-48) involving Two-Wheeler and None. Cause: Brake Failure.
967c5c30-08e0-47e8-abe5-a24e527e2c61,2024-11-08T01:07:02.639795,Padamla,22.38145953314589,73.14958000504177,Car,Tree,Speeding,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Padamla involving Car and Tree. Cause: Speeding.
9563a9f9-a4f2-499a-937b-99b5c305dc3c,2026-01-07T18:11:07.639795,Padamla,22.37876970877574,73.15072263404628,Truck,Car,Wrong Side Driving,Minor Injury,Clear,0,Vadodara Rural,Minor Injury accident at Padamla involving Truck and Car. Cause: Wrong Side Driving.
59ea1631-33df-4a7b-b00f-a1f04f2d805d,2025-04-20T22:05:31.639795,Jambuva Bridge,22.228670084979058,73.18915308874955,Auto Rickshaw,Car,Pothole,Major Injury,Clear,1,Harni,Major Injury accident at Jambuva Bridge involving Auto Rickshaw and Car. Cause: Pothole.
cab3f9f2-97fa-49bd-a911-5ca3781c09b5,2025-03-19T21:39:20.639795,Chhani Jakat Naka,22.356806354428326,73.18555716238576,Two-Wheeler,Tree,Stray Cattle,Minor Injury,Clear,0,Harni,Minor Injury accident at Chhani Jakat Naka involving Two-Wheeler and Tree. Cause: Stray Cattle.
49df42f1-39ee-4cae-9173-0469fa0f9aba,2024-03-20T06:29:12.639795,Kapurai Bridge (NH-48),22.256301918533413,73.21645770726681,Two-Wheeler,Truck,Brake Failure,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Kapurai Bridge (NH-48) involving Two-Wheeler and Truck. Cause: Brake Failure.
773cc0ec-677e-4c9e-a03b-ea86b54e8661,2026-01-10T20:31:15.639795,Golden Chowkdi,22.343903519453868,73.23545368101291,Auto Rickshaw,Tree,Speeding,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Golden Chowkdi involving Auto Rickshaw and Tree. Cause: Speeding.
785c17dc-5be8-43b1-b219-5155cd8d65ab,2025-06-14T17:49:18.639795,Tarsali Bridge,22.24415873575401,73.20623714359073,Car,Tree,Stray Cattle,Property Damage Only,Clear,0,Makarpura,Property Damage Only accident at Tarsali Bridge involving Car and Tree. Cause: Stray Cattle.
3b20d7d6-c19e-4b54-90e5-67a3e54bc25e,2026-01-04T07:51:25.639795,Jambuva Bridge,22.227358750169238,73.18971997320591,Pedestrian,Truck,Pothole,Major Injury,Clear,2,Harni,Major Injury accident at Jambuva Bridge involving Pedestrian and Truck. Cause: Pothole.
95c21722-a4b1-46a5-a16a-6b5272ccb129,2025-04-29T16:06:35.639795,Dena Intersection,22.333607404104573,73.24855149663597,Car,Car,Drunk Driving,Fatal,Clear,2,Harni,Fatal accident at Dena Intersection involving Car and Car. Cause: Drunk Driving.
0e8af201-125e-487a-978f-54e1ef4f5a46,2024-07-24T15:54:05.639795,Padamla,22.381897722818707,73.15036663934269,Car,Two-Wheeler,Drunk Driving,Fatal,Rainy,2,Vadodara Rural,Fatal accident at Padamla involving Car and Two-Wheeler. Cause: Drunk Driving.
0649bfdd-2841-489a-9264-09574ad7d42b,2024-11-19T10:22:07.639795,Kapurai Bridge (NH-48),22.25817483377409,73.21727177426061,Auto Rickshaw,Bus,Stray Cattle,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Kapurai Bridge (NH-48) involving Auto Rickshaw and Bus. Cause: Stray Cattle.
ea88f2e7-20fe-4a82-ae5b-dfdb00c6bb48,2025-04-23T04:47:23.639795,Golden Chowkdi,22.34500197943242,73.23503638263595,Bus,Tree,Stray Cattle,Minor Injury,Clear,0,Harni,Minor Injury accident at Golden Chowkdi involving Bus and Tree. Cause: Stray Cattle.
c4e7d11f-b3c3-4584-91bc-6ae58614c8c3,2024-04-17T04:50:23.639795,Tarsali Bridge,22.243110116662894,73.20328472350447,Bus,Car,Brake Failure,Fatal,Clear,1,Makarpura,Fatal accident at Tarsali Bridge involving Bus and Car. Cause: Brake Failure.
fb141409-776a-464e-b01e-0ea1a11eecc7,2025-04-22T10:33:07.639795,Chhani Jakat Naka,22.3560511200054,73.1865371604939,Bus,Tree,Stray Cattle,Fatal,Clear,1,Harni,Fatal accident at Chhani Jakat Naka involving Bus and Tree. Cause: Stray Cattle.
06de229a-281c-449b-816f-6f0f5efa38d7,2024-04-12T21:58:04.639795,Tarsali Bridge,22.24531827944896,73.20550136006358,Truck,None,Pothole,Minor Injury,Clear,0,Makarpura,Minor Injury accident at Tarsali Bridge involving Truck and None. Cause: Pothole.
d23c54a9-4cfd-4cc5-bda4-a4d3378a032e,2025-01-29T16:57:09.639795,Tarsali Bridge,22.244928426242495,73.2054406024059,Car,Auto Rickshaw,Pothole,Property Damage Only,Clear,0,Makarpura,Property Damage Only accident at Tarsali Bridge involving Car and Auto Rickshaw. Cause: Pothole.
b51d9b9f-914f-47ce-80d7-3fa9bdef9270,2024-06-03T19:33:09.639795,Kapurai Bridge (NH-48),22.257299969801323,73.21692324847834,Truck,Divider,Overtaking,Minor Injury,Clear,0,Vadodara Rural,Minor Injury accident at Kapurai Bridge (NH-48) involving Truck and Divider. Cause: Overtaking.
5953f016-5c52-4ec4-9257-1f2e9af2806b,2025-10-23T16:09:59.639795,Chhani Jakat Naka,22.355950858624634,73.18561770859964,Auto Rickshaw,Pedestrian,Pothole,Minor Injury,Clear,0,Harni,Minor Injury accident at Chhani Jakat Naka involving Auto Rickshaw and Pedestrian. Cause: Pothole.
8bf3ed01-2f36-49c8-81c6-a0c292113780,2025-09-06T06:56:57.639795,Tarsali Bridge,22.245680520830167,73.20365388393323,Truck,Pedestrian,Stray Cattle,Minor Injury,Clear,0,Makarpura,Minor Injury accident at Tarsali Bridge involving Truck and Pedestrian. Cause: Stray Cattle.
dc3d6dc6-a8c5-4f6e-9d70-9c7700dbd46b,2025-12-14T10:06:32.639795,Kapurai Bridge (NH-48),22.258324745773145,73.21970140987932,Truck,Divider,Brake Failure,Major Injury,Clear,2,Vadodara Rural,Major Injury accident at Kapurai Bridge (NH-48) involving Truck and Divider. Cause: Brake Failure.
2375f1ec-f950-4a1e-930f-b6eeea74c9cc,2024-03-14T17:10:17.639795,Tarsali Bridge,22.245422929455298,73.20322908200802,Auto Rickshaw,Bus,Brake Failure,Minor Injury,Clear,0,Makarpura,Minor Injury accident at Tarsali Bridge involving Auto Rickshaw and Bus. Cause: Brake Failure.
1b3273af-dc57-4a5c-ae0e-b28cd66841fa,2024-06-28T00:34:24.639795,Chhani Jakat Naka,22.354321554332902,73.18630062548372,Auto Rickshaw,Two-Wheeler,Wrong Side Driving,Major Injury,Rainy,1,Harni,Major Injury accident at Chhani Jakat Naka involving Auto Rickshaw and Two-Wheeler. Cause: Wrong Side Driving.
07c316d6-442b-4ba8-a9a5-8752924c6857,2024-02-16T15:51:04.639795,Padamla,22.37997475880322,73.14896077302917,Pedestrian,Divider,Stray Cattle,Minor Injury,Clear,0,Vadodara Rural,Minor Injury accident at Padamla involving Pedestrian and Divider. Cause: Stray Cattle.
bac90825-8741-4e22-a7c9-8d728410987a,2025-02-03T08:19:40.639795,Darjipura,22.331585278603516,73.2411082015468,Auto Rickshaw,Two-Wheeler,Stray Cattle,Major Injury,Clear,2,Harni,Major Injury accident at Darjipura involving Auto Rickshaw and Two-Wheeler. Cause: Stray Cattle.
8ad94731-3650-4a74-b79b-af782cbbad9c,2024-12-12T07:00:50.639795,Jambuva Bridge,22.22712227555103,73.18804420308027,Car,Two-Wheeler,Stray Cattle,Fatal,Clear,1,Harni,Fatal accident at Jambuva Bridge involving Car and Two-Wheeler. Cause: Stray Cattle.
b2c321b4-4b43-4475-be83-7708bdfbac70,2025-01-17T14:27:20.639795,Darjipura,22.328892947876696,73.24192695101593,Pedestrian,Two-Wheeler,Pothole,Fatal,Clear,2,Harni,Fatal accident at Darjipura involving Pedestrian and Two-Wheeler. Cause: Pothole.
478b2fcd-af15-4065-8fa9-ed87a7513ba5,2025-01-16T14:01:16.639795,Dena Intersection,22.33352222647513,73.25001294332264,Two-Wheeler,Auto Rickshaw,Drunk Driving,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Dena Intersection involving Two-Wheeler and Auto Rickshaw. Cause: Drunk Driving.
d3ce53ef-deb9-4238-85e9-26c17ede3459,2025-07-13T19:54:15.639795,Chhani Jakat Naka,22.35308882985836,73.18618776441555,Two-Wheeler,Pedestrian,Stray Cattle,Minor Injury,Rainy,0,Harni,Minor Injury accident at Chhani Jakat Naka involving Two-Wheeler and Pedestrian. Cause: Stray Cattle.
a554d959-f3a5-4d48-9040-6a819e450489,2025-05-31T04:38:30.639795,Jambuva Bridge,22.22778663774371,73.19173760449073,Two-Wheeler,Two-Wheeler,Brake Failure,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Jambuva Bridge involving Two-Wheeler and Two-Wheeler. Cause: Brake Failure.
26ada9e6-e1ae-405b-ac78-a7016ffbc60b,2025-03-16T11:35:35.639795,Kapurai Bridge (NH-48),22.257947477653996,73.21601113598874,Truck,Truck,Stray Cattle,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Kapurai Bridge (NH-48) involving Truck and Truck. Cause: Stray Cattle.
b433e556-f385-471c-9224-e315b5c6c6e8,2025-12-27T11:21:25.639795,Darjipura,22.330355319995725,73.23910673327032,Pedestrian,Divider,Stray Cattle,Fatal,Clear,3,Harni,Fatal accident at Darjipura involving Pedestrian and Divider. Cause: Stray Cattle.
c75e51be-648a-420a-9e3d-0f2d769fed76,2024-03-19T11:12:02.639795,Tarsali Bridge,22.243386940830916,73.2049772105787,Auto Rickshaw,Pedestrian,Wrong Side Driving,Minor Injury,Clear,0,Makarpura,Minor Injury accident at Tarsali Bridge involving Auto Rickshaw and Pedestrian. Cause: Wrong Side Driving.
b551f093-7cad-4986-85c7-ee96b8e10ed7,2025-06-14T15:46:58.639795,Chhani Jakat Naka,22.35437383333622,73.18602506245132,Car,Divider,Wrong Side Driving,Minor Injury,Rainy,0,Harni,Minor Injury accident at Chhani Jakat Naka involving Car and Divider. Cause: Wrong Side Driving.
93f6371c-79dd-4c74-9bea-52b13042babb,2024-03-26T09:31:25.639795,Jambuva Bridge,22.229152120356044,73.18893409799747,Truck,Car,Drunk Driving,Major Injury,Clear,1,Harni,Major Injury accident at Jambuva Bridge involving Truck and Car. Cause: Drunk Driving.
97e458cc-8d3e-4da2-85d4-23db6842aec6,2025-02-10T22:56:21.639795,Darjipura,22.329334989018356,73.24080695841472,Car,Bus,Brake Failure,Major Injury,Clear,1,Harni,Major Injury accident at Darjipura involving Car and Bus. Cause: Brake Failure.
34ab5b10-d323-411a-b733-d266f73e46eb,2025-03-09T01:39:20.639795,Kapurai Bridge (NH-48),22.25630934405109,73.21677146227485,Pedestrian,Pedestrian,Brake Failure,Fatal,Clear,2,Vadodara Rural,Fatal accident at Kapurai Bridge (NH-48) involving Pedestrian and Pedestrian. Cause: Brake Failure.
b2667cf1-964b-4fe1-bca0-ce258c3eeaca,2024-04-22T22:00:35.639795,Padamla,22.379869352662457,73.1496057636348,Bus,Divider,Brake Failure,Fatal,Clear,2,Vadodara Rural,Fatal accident at Padamla involving Bus and Divider. Cause: Brake Failure.
d2264428-94a7-48cf-a0a6-a3d037c2ce7d,2025-01-26T06:56:10.639795,Dena Intersection,22.33574550549237,73.25105796524387,Pedestrian,Bus,Brake Failure,Minor Injury,Clear,0,Harni,Minor Injury accident at Dena Intersection involving Pedestrian and Bus. Cause: Brake Failure.
960f19a8-a9f3-47aa-9c58-f6752ca651b7,2024-12-16T20:09:12.639795,Dena Intersection,22.336734956126783,73.24813863045166,Bus,Two-Wheeler,Wrong Side Driving,Major Injury,Clear,1,Harni,Major Injury accident at Dena Intersection involving Bus and Two-Wheeler. Cause: Wrong Side Driving.
ed4ba86d-1bd6-4ef0-b130-44ce2f89da04,2024-12-23T02:43:30.639795,Tarsali Bridge,22.243482472801137,73.20320812797134,Bus,Two-Wheeler,Pothole,Minor Injury,Clear,0,Makarpura,Minor Injury accident at Tarsali Bridge involving Bus and Two-Wheeler. Cause: Pothole.
50eec446-6e0c-4761-ac08-a9542286d3c0,2024-12-01T20:27:52.639795,Darjipura,22.329772953750425,73.23809806838626,Two-Wheeler,Two-Wheeler,Drunk Driving,Fatal,Clear,3,Harni,Fatal accident at Darjipura involving Two-Wheeler and Two-Wheeler. Cause: Drunk Driving.
49eca4cc-8855-47d8-8923-16453260ee20,2026-01-21T03:12:12.639795,Golden Chowkdi,22.345974193287685,73.23435230091839,Car,Two-Wheeler,Wrong Side Driving,Major Injury,Clear,1,Harni,Major Injury accident at Golden Chowkdi involving Car and Two-Wheeler. Cause: Wrong Side Driving.
909ade81-f4d1-4dde-ab15-5484955239a3,2024-03-01T21:24:06.639795,Jambuva Bridge,22.22680099285352,73.18975740506828,Bus,Bus,Speeding,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Jambuva Bridge involving Bus and Bus. Cause: Speeding.
73b57a4f-514f-4700-b6ee-316c7cc56caf,2024-07-19T10:21:54.639795,Darjipura,22.33156166919011,73.2416849328121,Truck,Bus,Speeding,Minor Injury,Clear,0,Harni,Minor Injury accident at Darjipura involving Truck and Bus. Cause: Speeding.
